Page ID,Page name,Disclaimer,Amount spent (USD)
109520054693011,Trump Updates,Save America Joint Fundraising Committee,≤100
443329669123990,USAFacts,USAFacts Institute,≤100
1540549669581410,Voices for Affordable Health,Voices for Affordable Health,≤100
22067606728,Allen West,The Association of Mature American Citizens Inc,≤100
109923482368640,Jackson County Oregon USA,"Jackson County, Oregon",≤100
100992801635617,Conservative-American.org,Conservative American Strategies,≤100
579945178720985,Cheri Beasley,CHERI BEASLEY FOR NORTH CAROLINA,≤100
290548664672,First Liberty,First Liberty Institute,≤100
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC",≤100
107783324981007,Vote Hess for Oregon Governor,Hess For Oregon,≤100
297987334762,Jamie Raskin,Jamie Raskin for Congress,≤100
585942765164217,Elect Democratic Women,ELECT DEMOCRATIC WOMEN,≤100
104295601633638,American Cornerstone Institute,American Cornerstone Institute Inc,≤100
36984629451,Chinook Indian Nation,CONFEDERATED LOWER CHINOOK TRIBES AND BANDS,≤100
111651807692763,Oregon Moms Union,Oregon Moms Union,≤100
83290028957,Care Net,CARE NET,≤100
158791100909689,Concerned Veterans for America,Concerned Veterans for America,≤100
248181906078243,National Institute for Civil Discourse,CommonSense American,≤100
107005161695319,Herschel Walker,"TEAM HERSCHEL, INC.",≤100
127755494595870,Progressive Takeover,PROGRESSIVE TAKEOVER,≤100
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,≤100
376638603087168,Save The Earth,8 Billion Trees LLC,≤100
44864548719,Cascade Policy Institute,Cascade Policy Institute,≤100
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,≤100
571748412859876,Matt Rosendale,Matt Rosendale for Montana,≤100
38897314734,Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",≤100
112642477582238,Mericanaf,AAF Nation,≤100
167586229923327,World Food Program USA,World Food Program USA,≤100
102592959026,Ocean Conservancy,"OCEAN CONSERVANCY, INC.",≤100
580610428636345,Fight for $15,Fight for $15,≤100
546643589052271,Sarah Godlewski,Sarah for Wisconsin,≤100
25852730092,Care2,"Care2.com, Inc",≤100
134535726580904,Maggie Hassan,Maggie for NH,≤100
103404957668303,Raquel Moore-Green for Senate District 10,Friends of Raquel Moore-Green,≤100
57495285387,Michael Bennet,Bennet for Colorado,≤100
7900929735,Rick Dancer,Richard Evans Dancer,≤100
101922748750414,BRAVE Books,Brave Books LLC,≤100
101467028493158,Jamie and Ben Black- Luxury Bend Homes,Maria Emila Paredes,≤100
23790541544,Democrats,DCCC,≤100
393795797388359,FOUR PAWS,FOUR PAWS INTERNATIONAL INC,≤100
29717379728,International Justice Mission,International Justice Mission,≤100
231138287603462,Derek Clevenger for House District 17,Derek Clark Clevenger,≤100
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,≤100
197669827395385,Connected Commerce Council,Connected Commerce Council and American Edge Project,≤100
253507715172780,Andy Levin,ANDY LEVIN FOR CONGRESS,≤100
200650357207240,I Love My Freedom,I Love My Freedom,≤100
933921763326425,Catherine Cortez Masto,CATHERINE CORTEZ-MASTO FOR SENATE,≤100
30139072158,CARE,"COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE, INC. (CARE)",≤100
91346559231,Democratic Legislative Campaign Committee - DLCC,Democratic Legislative Campaign Committee,≤100
114625730266879,The Republican Accountability Project,Defending Democracy Together,≤100
106568024842114,Rideshare Assault Support,Select Justice LLC,≤100
23875187730,Feeding America,Feeding America,≤100
53541257714,The Arc of the United States,"ARC OF THE UNITED STATES, INC., THE",≤100
104760636770,Vera Institute of Justice,"VERA INSTITUTE OF JUSTICE, INC.",≤100
210820618956311,Community Change Action,Community Change Action,≤100
114710126648118,Republican Dogs,Republican Dogs,≤100
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,≤100
101501502350453,Duncan for Sheriff,Committee to Elect Michelle Duncan for Sheriff,≤100
85945492130,EnergyBoom,Energy Boom,≤100
50982313030,Food & Water Watch,Food & Water Watch,≤100
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,≤100
47710973068,Voices for Cooperative Power,Voices for Cooperative Power,≤100
376776419037747,Turning Point USA,"Turning Point USA, Inc.",≤100
681626158940626,Mission Roll Call,Americas Warrior Partnership,≤100
11111618026,Union of Concerned Scientists,"UNION OF CONCERNED SCIENTISTS, INC.",≤100
112425441094454,The Art of the Tweet,The Art of the Tweet LLC,≤100
1883837055193241,Shield Republic,Shield Republic,≤100
40973310753,Pathfinder International,Pathfinder International,≤100
300992409852,Hoover Institution,Hoover Institution,≤100
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),≤100
228132537208218,Tammy Duckworth,TAMMY FOR ILLINOIS,≤100
108620667163768,For Our Future,Resource Media,≤100
6236054211,Brady: United Against Gun Violence,Brady Campaign to Prevent Gun Violence,≤100
103890201865069,Joe Lombardo for Governor,Lombardo for Governor,≤100
38471053686,Elizabeth Warren,"WARREN DEMOCRATS, INC.",≤100
5644748986,National Wildlife Federation,NATIONAL WILDLIFE FEDERATION,≤100
1958912674200535,The Pour Over,Pour Over,≤100
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",≤100
7860876103,Joe Biden,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
58736997707,Marco Rubio,Marco Rubio for Senate,≤100
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",≤100
110847698099863,Solarquote.org,"Lead Genesis, LLC",≤100
471928596287830,Brian Mast,Mast for Congress,≤100
829786213807107,"SC Johnson, A Family Company","S. C. Johnson & Son, Inc.",≤100
102026075723168,Kevin Mannix,Mannix for Oregon,≤100
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,≤100
38235851310,USA for UNHCR,United States Association for UNHCR with Facebook ad credits,≤100
514649125971110,EDF Action Votes,EDF Action Votes INC,≤100
184436331580348,Quake Media,Villanova Media Inc. dba Quake Media,≤100
195530355493,Chicks On The Right,The Association of Mature American Citizens Inc,≤100
67626834312,National Women's Law Center,National Women's Law Center,≤100
17203056985,Partners In Health,Partners In Health,≤100
111893659171316,Choose Love,Choose Love Inc.,≤100
10803722213,Common Cause,COMMON CAUSE,≤100
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,≤100
316768628476080,Cityzenith,CITYZENITH LLC,≤100
393932827634250,Dissent Pins,Common Practice,≤100
103531607822207,Noticias para Inmigrantes,"Wise Rock Media, PBC",≤100
108534121652566,Internet For Growth,"Interactive Advertising Bureau, Inc.",≤100
548407915183371,Liz Cheney,Liz Cheney for Wyoming,≤100
123433462382123,Cora Neumann,CORA FOR MONTANA,≤100
328065780936817,Forest Fire Facts,Strategy Solutions,≤100
117437204982602,American Wild Horse Campaign,American Wild Horse Preservation Campaign,≤100
1949064322040283,Principles,"Principles, LLC",≤100
24481937944,Theodore Roosevelt Conservation Partnership,"THEODORE ROOSEVELT CONSERVATION PARTNERSHIP, INC",≤100
206677396413254,Abortion On Our Own Terms,Abortion On Our Own Terms,≤100
115613890351673,Screaming Freedom Apparel,Screaming Freedom Apparel,≤100
605168822998856,314 Action,314 ACTION FUND,≤100
24470472733,The Trevor Project,The Trevor Project,≤100
406456986070332,Matt Gaetz,Friends of Matt Gaetz,≤100
302182941354,AARP Advocates,AARP,≤100
142957224352,International Medical Corps,International Medical Corps with Facebook ad credits,≤100
314499212242,Pfizer,Pfizer Inc.,≤100
1969638429724033,Oliver Tatom for Deschutes County,Team Tatom,≤100
100373975829221,Fòs Feminista Org,Fòs Feminista,≤100
187005858017014,Climate Power,Climate Power,≤100
266344180585578,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,≤100
34370387440,JDRF,JDRF INTERNATIONAL,≤100
125179374733697,Big News Buzz,Resource Media,≤100
542678889114683,The Coca-Cola Company,The Coca-Cola Company,≤100
359176490437,Oregon Nurses Association,OREGON NURSES ASSOCIATION,≤100
134452023239984,Human Coalition,Human Coalition,≤100
115379705206001,U.S. Department of Homeland Security Blue Campaign,U.S Department of Homeland Security Blue Campaign,≤100
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,≤100
110802018262856,Freedom Ringing,Hot Review Products,≤100
745304825534862,Steve Scalise,Team Scalise,≤100
349068689306,Tim Scott,Tim Scott for Senate,≤100
42940254353,Human Rights Watch,"HUMAN RIGHTS WATCH, INC.",≤100
106568024842114,Rideshare Assault Support,Injury Match,≤100
197760674021143,Indivisible Guide,INDIVISIBLE ACTION,≤100
102413723172970,Nick Adams,Nick Adams,≤100
317284821682168,Messianic Jewish Alliance of America (MJAA),Messianic Jewish Alliance of America,≤100
104933662932387,CreativeFuture,CreativeFuture,≤100
104673965019490,Growing Almonds,ALMOND BOARD OF CALIFORNIA,≤100
160513344045084,John Neely Kennedy,"John Kennedy for Us, Inc",≤100
375424812649506,Evergreen Oregon PAC,Evergreen Oregon PAC,≤100
1592284140810506,Gwenn Burud for Texas,Burud For Texas,≤100
284550883338534,Luke Mixon for Louisiana,Luke Mixon for U.S. Senate,≤100
260713150211,Protect Our Winters,PROTECT OUR WINTERS,≤100
51052893175,Kevin McCarthy,Leader Kevin McCarthy,≤100
224110651893,International African American Museum,IAAM,≤100
166618413413767,Jay Sekulow,American Center for Law and Justice,≤100
6502038524,First Book,FIRST BOOK,≤100
745910525468062,National Center on Sexual Exploitation,National Center on Sexual Exploitation,≤100
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",≤100
602714436529710,End Citizens United,END CITIZENS UNITED,≤100
108268161352786,Stanley M. Herzog Foundation,Herzog Foundation,≤100
6580173137,Alan Grayson,COMMITTEE TO ELECT ALAN GRAYSON,≤100
123488374379680,Ken Paxton,Ken Paxton Campaign,≤100
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",≤100
53269056142,FAMM,FAMM,≤100
7191206138,ASPCA,ASPCA,≤100
46093654473,National Republican Congressional Committee,NRCC,≤100
86574174383,House Speaker Nancy Pelosi,Office of the Speaker,≤100
118303441570966,Homeowner Smart,NATIONAL ASSOCIATION OF REALTORS,≤100
102958018774921,Mark Sherwood for Oklahoma Governor,Sherwood 2022,≤100
201446296572389,Compassion in World Farming (USA),Compassion in World Farming Inc,≤100
139599847972,National Nurses United,National Nurses United,≤100
1163811040367180,Food & Water Action,FOOD & WATER ACTION,≤100
1780867608827439,H Fisk Johnson,"S. C. Johnson & Son, Inc.",≤100
945455208962159,For Everyone Collective,For Everyone Collective,≤100
1470540296409810,Fair Fight Action,FAIR FIGHT,≤100
135298176481584,Marine Corps Scholarship Foundation,Marine Corps Scholarship Foundation,≤100
128067600545091,Coalition for a Prosperous America,"COALITION FOR A PROSPEROUS AMERICA EDUCATION FUND, INC.",≤100
268409153295131,AARP AAPI Community,AARP,≤100
34362997676,United States Holocaust Memorial Museum,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,≤100
342887442508723,Convention of States,Convention of States Action,≤100
131306317680000,Social Goods,"Social Goods, LLC",≤100
1445462329016059,Adam Laxalt,LAXALT FOR SENATE,≤100
7735858972,Humane Society Legislative Fund,Humane Society Legislative Fund,≤100
290851614930809,Combat AntiSemitism,Combat Hate Foundation,≤100
1316372698453411,Alexandria Ocasio-Cortez,THE SQUAD VICTORY FUND,≤100
119707748062556,Ron Johnson,"RON JOHNSON FOR SENATE, INC",≤100
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
1443127535947107,Save the Children Action Network,Save the Children Action Network,≤100
104657602040321,Truth Media,Truth Media,≤100
273990669645164,Oregon Senate Republicans,THE LEADERSHIP FUND,≤100
15503839732,Peter G. Peterson Foundation,Peter G. Peterson Foundation,≤100
109295990419284,Esther For Congress,ESTHER FOR CONGRESS,≤100
203583423017526,National Immigration Law Center,National Immigration Law Center,≤100
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,≤100
197760674021143,Indivisible Guide,Indivisible Project,≤100
1869687273277265,Run for Something,Run For Something PAC,≤100
765097033535684,Nova Ukraine,Nova Ukraine with Facebook ad credits,≤100
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",≤100
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,≤100
203197030603239,8 Billion Trees,8 Billion Trees LLC,≤100
5435784683,Greenpeace USA,"GREENPEACE, INC.",≤100
113778833499506,California Labor and Business Alliance,California Labor and Business Alliance,≤100
36474716066,Color Of Change,ColorofChange.org,≤100
106315901551850,The U.S. Concealed Carry Association for Saving Lives,U.S. Concealed Carry Association For Saving Lives. Not Authorized By Any Candidate Or Candidate's Committee.,≤100
108766601760186,Americans for Safe Drugs,Americans for Safe Drugs,≤100
171785052910155,City of Tigard Government,"TIGARD, CITY OF",≤100
159658557547960,WSJ Opinion,The Wall Street Journal,≤100
1125214957608935,Summer L. Lee,Summer Lee for Congress,≤100
172298889630363,Republican Attorneys General Association,REPUBLICAN ATTORNEYS GENERAL ASSOCIATION,≤100
107037438378143,Lead With Gratitude,My Free 2nd Amendment Books,≤100
181888625087,Greg Abbott,Texans for Greg Abbott,≤100
107450127612426,High Desert Community Alliance,High Desert Community Alliance,≤100
109352563640,Water.org,WATER.ORG INC.,≤100
36872302227,Cory Booker,CORY BOOKER FOR SENATE,≤100
1483977658578577,Jasmine Beach-Ferrara,JASMINE BEACH-FERRARA FOR CONGRESS,≤100
103276641416832,The Juggernaut Project,JUGGERNAUT PROJECT LLC,≤100
252814820267,HIAS,HIAS,≤100
176401942838704,ALIMA,"ALIMA USA, INC.",≤100
29883711738,Independent Women's Voice,Independent Women's Voice,≤100
100162215660565,Primary Sinema,Change for Arizona 2024 PAC,≤100
103213601095503,ParentsTogether Action,ParentsTogether Action,≤100
343714718985673,Think Wood,Think Wood,≤100
1428755447227803,Defend The Second,Next Level Goods,≤100
109091475004269,Alex Walker,WALKER FOR COLORADO,≤100
177551525610164,Jaime Herrera Beutler,Rep. Jaime Herrera Beutler,≤100
518194348194441,RepresentUs,RepresentUs,≤100
7962229886,Environmental Working Group,ENVIRONMENTAL WORKING GROUP,≤100
292351509697,Jerusalem Prayer Team,Jerusalem Prayer Team,≤100
1419181621637713,Mary Kay Henry,SEIU,≤100
375742685850856,Firearms Policy Coalition,"FIREARMS POLICY COALITION, INC.",≤100
14038292386,Women for Women International,WOMEN FOR WOMEN INTERNATIONAL,≤100
101252415820183,Veterans Choice,Tech Review Products,≤100
168876449866088,The Years Project,THE YEARS PROJECT,≤100
1219895884702640,Popcorn for the People,LET'S WORK FOR GOOD,≤100
59877921429,Lutheran Immigration and Refugee Service,"LUTHERAN IMMIGRATION AND REFUGEE SERVICE, INC.",≤100
100392931351292,Northwest RiverPartners,Northwest RiverPartners,≤100
109320440856128,Together Beat Hate,"Foundation to Combat Anti-Semitism, Inc.",≤100
928091877203916,Independent Women's Network,Independent Women's Network,≤100
129240690441636,The Legal Defense Fund,"N. A. A. C. P. LEGAL DEFENSE AND EDUCATIONAL FUND, INC.",≤100
292944530749151,Craig Huey,Craig Huey,≤100
147447783311,Charlie Crist,"Charlie Crist, Democrat for Governor",≤100
300341323465160,The Daily Signal,HERITAGE FOUNDATION (THE),≤100
13759741267,Sesame Workshop,SESAME WORKSHOP,≤100
367292494407,AJC - American Jewish Committee,AMERICAN JEWISH COMMITTEE,≤100
104491841664875,Adam Kinzinger,Future First Leadership PAC,≤100
2254455051442790,Flag and Cross,Flag & Cross,≤100
113553048669158,Rick Scott,RICK SCOTT FOR FLORIDA,≤100
77130778113,Coalition for Medicare Choices,The Coalition for Medicare Choices,≤100
153278754738777,Climate Reality,The Climate Reality Project,≤100
103375628943529,Adam Frisch,Adam for Colorado,≤100
392148947525572,REVOLT,REVOLT Media & TV,≤100
25121889784,Texas Public Policy Foundation,Texas Public Policy Foundation,≤100
1604371783193820,Evan McMullin,MCMULLIN FOR UTAH INC.,≤100
314121315788033,Stand with Parkland,Stand With Parkland,≤100
1166660030079480,National Democratic Redistricting Committee,National Democratic Redistricting Committee,≤100
110924734766613,Tim James For Governor,"Tim James Governor 2022, Inc.",≤100
1341543769290478,Kathy Manning,Kathy Manning for Congress,≤100
158337134192979,Career Education Colleges and Universities,Career Education Colleges and Universities,≤100
151119378313327,Tony Evers,Tony for Wisconsin,≤100
13867925345,Equality Florida,Equality Florida,≤100
169277310432049,"Texas Precision Optics, Inc.",Texas Precision Optics Inc,≤100
398757490729,The National Network to End Domestic Violence,"NATIONAL NETWORK TO END DOMESTIC VIOLENCE, INC.",≤100
64742342517,Hagee Ministries,"GLOBAL EVANGELISM, INC.",≤100
243510442756370,Justice Democrats,JUSTICE DEMOCRATS PAC,≤100
287477271319818,Peter Welch,Welch for Vermont,≤100
101564054951838,We The Forest,We The Forest,≤100
294793907203877,Liz Mathis,Liz Mathis for Congress,≤100
53674651369,Susan B. Anthony List,"SUSAN B. ANTHONY LIST, INC.",≤100
199826043375900,Larry Hogan,An America United,≤100
7229514244,Drug Policy Alliance,DRUG POLICY ALLIANCE,≤100
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,≤100
8002590959,Rainforest Action Network - RAN,RAINFOREST ACTION NETWORK,≤100
19036504767,Center for Victims of Torture,"CENTER FOR VICTIMS OF TORTURE, THE",≤100
18079407397,CPAC 2022,AMERICAN CONSERVATIVE UNION,≤100
46785153750,National Fair Housing Alliance,National Fair Housing Alliance,≤100
108102704441,US Campaign for Palestinian Rights,Education for Just Peace in the Middle East,≤100
717303634991131,Montanans for Liberty and Justice,Montanans For Liberty And Justice,≤100
7814597100,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,≤100
105235018446683,Beth Smith - Washoe County School Board Trustee,Committee to Elect Beth Smith,≤100
38882699096,Polaris,POLARIS PROJECT,≤100
269479249997,NSSF—The Firearm Industry Trade Association,National Shooting Sports Foundation,≤100
104707108563822,RM Offcial USA,The Red Mafia,≤100
1802177709900081,The Spectator World,The Spectator US,≤100
294508332028,Lakota People's Law Project,ROMERO INSTITUTE,≤100
8524198486,Physicians Committee for Responsible Medicine,"PHYSICIANS COMMITTEE FOR RESPONSIBLE MEDICINE, INC.",≤100
1526707030943680,Phoenix Dream Center,City Help Inc of Phoenix dba Phoenix Dream Center,≤100
279799525443906,HELPS Nonprofit,HELPS Nonprofit Law Firm,≤100
280044353811900,Bob Healey for Congress,Bob Healey for Congress,≤100
747004618667089,Belev Echad,BELEV ECHAD INC,≤100
1691667177798461,Brut,These ads ran without a disclaimer,≤100
6277148057,Doris Matsui,MATSUI FOR CONGRESS,≤100
105632651693953,Marisa Wood for Congress,MARISA WOOD FOR CONGRESS,≤100
373814729643508,Let America Vote,Let America Vote PAC and National Democratic Redistricting Committee,≤100
105148578683703,Kyle Rittenhouse,AAF Nation,≤100
102771646440276,Jesus Christ Savior by Beliefnet,"BN Media, LLC",≤100
160389977329803,ATTN:,ATTN: INC.,≤100
154930410085,"Zion Oil and Gas, Inc.","Zion OIl & Gas, Inc.",≤100
59473866945,Oregon AFL-CIO,OREGON AFL-CIO,≤100
114765400352270,Kite & Key Media,VMTS EDUCATION INC,≤100
103355385129734,The Climate Pledge,The Climate Pledge,≤100
147368882623027,Black Futures Lab,Black Futures Lab,≤100
100126128446704,Choose Unity,Spring Green Films,≤100
112735922758892,Charlie Kirk,"ATK Media, Inc.",≤100
19342050934,Leadership Institute,LEADERSHIP INSTITUTE INC,≤100
110882147311664,Nora Lam Worldwide Ministries,Nora Lam Worldwide Ministries,≤100
1354622541311687,Dr. Kim Schrier,DR KIM SCHRIER FOR CONGRESS,≤100
45393753416,Alliance Defending Freedom,Alliance Defending Freedom,≤100
2352630938293825,Mytacticalpromos,Entremax,≤100
113102696891789,The Feminista,The Feminista,≤100
158505287559920,Save the Storks,Save the Storks,≤100
248262725706461,Power The Future,Power The Future Inc,≤100
78121538968,Nan Whaley,Friends of Nan Whaley,≤100
70874333603,CatholicVote,catholicvote.org,≤100
107008774760761,Color Us United,Color Us United,≤100
278845882737338,Christopher F. Rufo,Christopher F. Rufo,≤100
6266829799,Sherrod Brown,FRIENDS OF SHERROD BROWN,≤100
127823790596514,The Redford Center,REDFORD CENTER INC,≤100
817567028361575,The Halcyon Movement,The halcyon movement,≤100
100548345633726,Community Conversations,Community Conversations: A Project for America,≤100
2248641948741400,Indigenized Energy Initiative,EARTH ISLAND INSTITUTE INC,≤100
114301413446447,The Climate Initiative,Kennebunkport Climate Initiative,≤100
354851377936744,BookTV,NATIONAL CABLE SATELLITE CORPORATION,≤100
106999591588951,Citizenconnect.us,Bridge Alliance Education Fund,≤100
6240652407,Young America's Foundation,YOUNG AMERICA'S FOUNDATION INC,≤100
