Page ID,Page name,Disclaimer,Amount spent (USD)
6277148057,Doris Matsui,MATSUI FOR CONGRESS,≤100
107307395183445,Supervisor Steve Ly,Steve Ly for Supervisor 2022,≤100
229756680374544,Poshmark,These ads ran without a disclaimer,≤100
100503255939030,Patrick Sullivan for Treasurer -  Tax Collector 2022,PATRICK SULLIVAN FOR TREASURER - TAX COLLECTOR 2022,≤100
102052735774812,Brian “Froch” Ferraraccio for Sheriff,Brian Ferraraccio,≤100
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,≤100
9538894955,John F. Kennedy Presidential Library and Museum,"John Fitzgerald Kennedy Library Foundation, Inc.",≤100
104067822183472,Chad Puryear For Arkansas,Chad Michael Puryear,≤100
430964644347524,Campaign Ad-Cloud,Campaign Ad-Cloud,≤100
113778833499506,California Labor and Business Alliance,California Labor and Business Alliance,≤100
107128841851361,Brian Smith for Kern County Supervisor 2022,Brian Smith for Supervisor 2022,≤100
102153265606089,Chris Hall For Collier County Commissioner District 2,Chris Hall Collier County District 2,≤100
248584655205095,Attorney Bob McMillan,Bob McMillan for District Attorney,≤100
107980924112877,Vote Kautz,Kelly Dawn Kautz,≤100
282861997886,Majority Leader Steny Hoyer,House Majority Leader Steny Hoyer (MD05),≤100
107490708559036,Elect Joe White,Joe White Political Campaign,≤100
104026622203787,Keith Taul for Hardin County Judge/Executive,Keith Taul,≤100
8492293163,Environmental Defense Fund,Environmental Defense Fund,≤100
253791814655400,Doug Collins,DOGWOOD STRATEGIES INC,≤100
1832744013698336,Mahogany Mommies,Mahogany Mommies,≤100
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,≤100
110610054854493,"Brandon Buddy Herring for Crawford County Justice of the Peace, District 13",Brandon Ray Herring,≤100
111581568025489,Jordan Marques For Idaho Senate,Jordan Marques for Idaho State Senate,≤100
15101780487,Democratic Party of New Mexico,Democratic Party of NM (not authorized by any candidate),≤100
1883837055193241,Shield Republic,Shield Republic,≤100
17548474116,Reason Magazine,"REASON FOUNDATION, THE",≤100
103111815086037,Bo Hines,BO HINES FOR CONGRESS,≤100
230201093693895,Betsy Johnson,Run Betsy Run,≤100
10498053716,Media Research Center,MEDIA RESEARCH CENTER,≤100
10150124349775072,"Riddle & Brantley, LLP","RIDDLE & BRANTLEY, LLP",≤100
102326269134643,Yes on H - Davis,Yes on Measure H,≤100
108332428289192,Darren Lombardo for Wicomico County Board of Education At Large,Citizens For Darren Lombardo,≤100
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,≤100
51405613519,Focus on the Family,Focus on the Family,≤100
101075498964901,Value Them Both,"Value Them Both, Julie Samaniego, Treasurer",≤100
102986878973358,"Bill Byrd for School Board, District 5",FRIENDS OF BILL BYRD,≤100
112735922758892,Charlie Kirk,Salem Media Group,≤100
380436649137905,JoJo Woodward for Sheriff,JoJo Woodward for Sheriff,≤100
109462861646542,Lloyd Rich Smith for Sheriff,COMMITTEE TO ELECT LLOYD RICHARD SMITH FOR CUSTER COUNTY SHERIFF,≤100
378347615979847,Re-Elect Mike Hestrin District Attorney 2022,Mike Hestrin for District Attorney 2022,≤100
1548467052116987,Nichols for Idaho,Tammy Nichols,≤100
108839591677779,George McDowell For Cary Town Council,Committee to Elect George McDowell,≤100
112660534521695,Kevin Kiernan for District Attorney,Kevin Joseph Kiernan,≤100
200650357207240,I Love My Freedom,I Love My Freedom,≤100
105175422857231,Association of American Railroads,ASSOCIATION OF AMERICAN RAILROADS,≤100
107707808559941,Jay Kilmartin for State House District 85,Jay Kilmartin for State House,≤100
102089225507692,Dr. Bob Lorinser for US Congress,FRIENDS OF DR BOB,≤100
107331975052031,Marjorie K Eastman,Marjorie K. Eastman for Senate,≤100
107034411770456,Brad Youngman For Sheriff,Brad Youngman For Daviess County Sheriff,≤100
197908256931216,Tim Ryan,TIM RYAN FOR OHIO,≤100
104442088675809,Amane for Congress,AMANE FOR CONGRESS,≤100
100794735723628,Nabeela Syed for State Rep,Friends & Family of Nabeela Syed,≤100
105861441295494,97Percent,97PERCENT ORG INC,≤100
104377641671195,Salem Podcast Network,Salem Media,≤100
497348647140658,Point Source Youth,Point Source Youth,≤100
278845882737338,Christopher F. Rufo,Christopher F. Rufo,≤100
586402784803665,OLÉ NewMexico,"OLE EDUCATION FUND, THE",≤100
104113025445357,Primary Socialist RINO Carlos Gimenez,America First Political Committee,≤100
114891551199746,Valley Power - Re-Elect Norma Sierra Galindo and Alex Cardenas to IID,San Diego-Imperial Counties Labor Council AFL-CIO,≤100
387443414782721,Justin Outling,Vote Outling,≤100
110177119192569,Knightscope,"Knightscope, Inc.",≤100
51379424899,Mercy Ships,MERCY SHIPS INTERNATIONAL,≤100
102022212245872,Matt Woods for State House District 13,Matt Woods for State House District 13,≤100
107391351117812,National Women's Law Center Action Fund,National Women's Law Center Action Fund,≤100
708677422591042,Kevin Kiley,Kevin Kiley For Congress,≤100
2022955524588789,Annette Glenn for State Senate,"Annette Glenn for State Senate, PO Box 1128, Midland, MI 48641",≤100
169687486427698,Jentezen Franklin,FREE CHAPEL WORSHIP CENTER,≤100
64742342517,Hagee Ministries,"GLOBAL EVANGELISM, INC.",≤100
329384734362985,Sharon Cooper,Sharon Cooper for State House,≤100
2292262990997250,American Freedom and Opportunity PAC,AMERICAN FREEDOM AND OPPORTUNITY PAC,≤100
2462269907135933,Shouse,David Austin Shouse,≤100
1179140112096711,Grace Napolitano for Congress,Napolitano for Congress,≤100
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
411747265558982,Rhino Times,SNAP Publications,≤100
164541083686427,Jim Rice for Idaho,Jim Rice for Idaho,≤100
29866144477,Your South Florida,South Florida PBS,≤100
101210432531638,US Lender Guide,US Lender Guide,≤100
29717379728,International Justice Mission,International Justice Mission,≤100
7191206138,ASPCA,ASPCA,≤100
104920902021300,Katie Madon for Clerk of Court,Committee to Elect Katie Madon for Clerk of Court,≤100
193477921051,Oregon Family Council,"OREGON FAMILY COUNCIL, INC.",≤100
102177282396508,Elect Gretchen Stinnett for Blaine County Clerk,Gretchen Stinnett Committee to Elect for Blaine County Clerk,≤100
101384961651764,Louisiana Policy Review,Louisiana Policy Review,≤100
101786324667613,Nathan Thomas for Cape,Committee to Elect Nathan Thomas,≤100
422039351288596,Essential Church,Tim Milner,≤100
160389977329803,ATTN:,ATTN: INC.,≤100
109241678397826,Ronnie Kilgo for Floyd County Commission,Ronnie Kilgo,≤100
2042026972481562,"Parker Duncan Moore, State Representative District 4",Friends To Elect Parker Duncan Moore,≤100
104809048756568,Bill Hauter for State Representative,William E Hauter,≤100
7515233409,"Mikey Weinstein, MRFF",MILITARY RELIGIOUS FREEDOM FOUNDATION,≤100
323083351064533,The News Literacy Project,The News Literacy Project,≤100
177551525610164,Jaime Herrera Beutler,Rep. Jaime Herrera Beutler,≤100
168382763944264,BernCo Behavioral Health Services,Bernalillo County,≤100
8127889355,Americans for Tax Reform,AMERICANS FOR TAX REFORM,≤100
597598270623363,Florida Clean Energy Program,These ads ran without a disclaimer,≤100
38882699096,Polaris,Polaris with Facebook Ad Credits,≤100
1694271294189353,Paul Amador Coeur d'Alene's State Legislator,Amador for Idaho,≤100
27478282874,UNITE HERE!,UNITE HERE,≤100
109218221460488,Gerald Moore for Cobb Superior Court Judge,Friends To Elect Gerald Moore For Cobb County,≤100
487571108071357,Affordable Healthcare Coalition of NC,Affordable Healthcare Coalition of NC,≤100
121268821249550,World Central Kitchen,World Central Kitchen,≤100
213029536143314,Matt Dozier for Alabama House District 13,Christopher Matthew Dozier,≤100
287916655036270,ET Mitchell,Citizens to Elect ET Mitchell,≤100
1259773994201462,Dollar Donation Club,DOLLAR DONATION CLUB LTD,≤100
103531607822207,Noticias para Inmigrantes,"Wise Rock Media, PBC",≤100
137560579613235,Sealaska,SEALASKA CORPORATION,≤100
100692068471118,Explain America,Apse Media LLC,≤100
201470373308396,BMO Harris Bank,BMO Harris Bank,≤100
111559241477357,Thomas Winstead for Nash County Commissioner - District 5,Committee to Elect Thomas Winstead,≤100
103546351703577,Dallas Express,The Dallas Express,≤100
101704558574021,Lucas Kunce,Lucas Kunce for Missouri,≤100
100531408739695,Shervin Aazami for Congress - CA32,SHERVIN AAZAMI FOR CONGRESS,≤100
101485404914361,Bad News Wares,Bad News Wares,≤100
100955562604210,Tammy Payne for Idaho,Tammy Payne for Idaho,≤100
182620315479,Plan International USA,Plan International USA,≤100
101118515905454,Blue Collar Candidate,These ads ran without a disclaimer,≤100
105826155175833,Aaron Smith for State Representative,Aaron R Smith,≤100
106210821894913,James Frietze for Sheriff,Victor Villalobos,≤100
106715821715565,Flood Defenders,Flood Defenders Inc,≤100
109266358040763,Jimmy Biblarz for Los Angeles City Council 2022,Jimmy Biblarz,≤100
104295601633638,American Cornerstone Institute,American Cornerstone Institute Inc,≤100
106451501999678,Gail Pellerin for Assembly,Gail Pellerin for Assembly,≤100
105314231339794,Hollywood Chamber PAC,Hollywood Chamber of Commerce Political Action Committee,≤100
407664862957433,Ammar Campa-Najjar,AMMAR CAMPA-NAJJAR FOR MAYOR 2022,≤100
534170036754827,Whittington for Magistrate Judge Division 2,Alicia Ellen Roberts,≤100
107190978632447,Stacey Caplener for State Representative,Stacey Caplener for State Representative,≤100
995045460505806,Sacramento Metropolitan Chamber PAC,Sacramento Metropolitan Chamber PAC,≤100
103576382133505,Trent Rowell for 81st Judicial District Judge,Trent  Claude Rowell,≤100
6580173137,Alan Grayson,COMMITTEE TO ELECT ALAN GRAYSON,≤100
102591842427787,Judge Shaun Burns for District Judge,Elliott Marketing,≤100
102286035642350,Patriots for President Donald Trump,USA Features Media LLC,≤100
108185088494769,James Farley for Oregon House District 40,Friends of James Farley,≤100
112919427986547,"Reginald ""Reggie"" Pulliam for State Rep-District 95",Vote Reggie,≤100
122778111789893,Jon Wizard for Assembly,Wizard for Assembly 2022,≤100
101302582521115,Brad ABATE for Harnett Board of Education,Bradley Jordan Abate,≤100
101400032438085,The A-Mark Foundation,A MARK FOUNDATION,≤100
110010433804232,Standing For Freedom Center,Falkirk Center,≤100
111033988235307,Joan Mell,Give Em Mell,≤100
101976685571889,Matt Podgorski for Cook County Commissioner,Matthew Peter Podgorski,≤100
15771560300,Earthjustice,EARTHJUSTICE,≤100
507934866006693,Philadelphia Jobs with Justice,PHILADELPHIA AREA JOBS WITH JUSTICE,≤100
378568488860947,City and County of Denver Government,City and County of Denver Government,≤100
204623453392865,Angélica Dueñas for Congress - CA29,ANGELICA DUENAS FOR US,≤100
114720264544782,Moving Forward,Seniors Today USA,≤100
36474716066,Color Of Change,ColorofChange.org,≤100
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",≤100
1592284140810506,Gwenn Burud for Texas,Burud For Texas,≤100
101683722427866,Steve Crowell for State Senate,Steve Crowell for Senate,≤100
103172488857868,Banks Hinceman for Sheriff,Committee to Elect Banks Hinceman For Sheriff,≤100
113524421231465,Souther for Congress,"SOUTHER FOR CONGRESS, INC.",≤100
101769208967544,Coram For Colorado,Coram For Colorado,≤100
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",≤100
13365227077,Planned Parenthood Advocates of Wisconsin,Planned Parenthood Advocates of Wisconsin,≤100
104100622212046,Prescott Paulin for IL State Rep,Prescott Paulin,≤100
104036078858972,Jennifer Fidler,Friends of Jennifer Fidler,≤100
786167111464006,Woodson Center,The Woodson Center,≤100
22067606728,Allen West,The Association of Mature American Citizens Inc,≤100
79125112926,Students for Life of America,"STUDENTS FOR LIFE OF AMERICA, INC.",≤100
1376465702586897,Coloradans for Responsible Energy Development,Coloradans for Responsible Energy Development,≤100
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,≤100
1435837053412333,EOAlive.TV,Brent Clapp Media Services LLC,≤100
104673102150359,Tony Grady for Lt. Governor of the State of Nevada,"Unrelenting Media, Inc.",≤100
104151054899518,ACLU California Action,ACLU California Action,≤100
140357056032320,NEA Today,National Education Association,≤100
1439364926329185,Animal Matters,These ads ran without a disclaimer,≤100
1466899026667895,Housing Now,Housing Now,≤100
104491841664875,Adam Kinzinger,Future First Leadership PAC,≤100
192448150001,Jeff Anderson & Associates,Jeffrey R Anderson PA,≤100
305380096638473,Charles Booker,Booker for Kentucky,≤100
102281192230784,Forward Party,Forward Party,≤100
108962720550426,John Linnehan Freedom Fighter,John Linnehan Freedom Fighter,≤100
221416561801,Thomas B. Fordham Institute,Thomas B. Fordham Institute,≤100
100373975829221,Fòs Feminista Org,Fòs Feminista,≤100
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,≤100
141786816970,Cruise Lines International Association - CLIA,Cruise Lines International Association,≤100
108330565089873,Conrad Evarts for Lewis and Clark County Commission,CONRAD FOR COUNTY COMMISSIONER,≤100
343714718985673,Think Wood,Think Wood,≤100
1682876188698809,United for Respect,United for Respect,≤100
1396261813981340,Senator James Sturch,Sturch for State Senate,≤100
243498882520314,FoodFinder,"FOODFINDER, INC.",≤100
1669532483372455,The Victory Channel,Kenneth Copeland Ministries,≤100
1547129225594616,Rich Constantine for Supervisor,"Constantine for Supervisor 2022, FPPC# 1437833",≤100
20787991568,Senate Democrats,DSCC,≤100
734911883307392,Idaho Freedom Action,Idaho Freedom Action,≤100
121268821249550,World Central Kitchen,WORLD CENTRAL KITCHEN INC,≤100
38235851310,USA for UNHCR,UNITED STATES ASSOCIATION FOR UNHCR,≤100
111440288867351,Greg Ferch for Idaho,Greg Ferch for Idaho,≤100
104606385390739,Louis Rogers For Onslow County Board of Education,Committee to Elect Louis Rogers,≤100
132669380104415,Blue America,BLUE AMERICA PAC INDEPENDENT EXPENDITURE COMMITTEE,≤100
113626351223165,Joe Kerr for State Senate District 38,Joe Kerr for Senate 2022,≤100
290851614930809,Combat AntiSemitism,Combat Hate Foundation,≤100
548902309377298,Senator Win Stoller,Winston J Stoller,≤100
111925614470922,Tarik for PA,Friends of Tarik Khan,≤100
572657576524082,Grand Haven Area Public Schools,Grand Haven Area Public Schools,≤100
110349298109502,Michael King for Daviess Co. Commissioner,Michael King for Daviess Co. Commissioner,≤100
100508479276920,Mike Erickson for Congress,Mike Erickson For Congress,≤100
111384234801738,Kristi Kirk for Judge,Kirk for Superior Court Judge 2022,≤100
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,≤100
108476394845917,YES Greenway,YES Greenway,≤100
1836840189683655,Stephanie Bridgett for Shasta County District Attorney,Stephanie Bridgett for District Attorney 2022,≤100
107838050634505,Baker City Firefighters Local 922,OREGON STATE FIRE FIGHTERS COUNCIL,≤100
836285379906841,Dale Washburn for State House,Dale Washburn for State House,≤100
110736208171788,Allgood for Idaho,Allgood for Idaho,≤100
118714808054,Mi Familia Vota,Mi Familia Vota,≤100
330913244022724,NJ Education Report,"NJ Education Report, a platform of brightbeam, inc.",≤100
108380923919757,Health Insurance Hero,Health Insurance Hero,≤100
214878848522993,The Talbot Spy,These ads ran without a disclaimer,≤100
1949064322040283,Principles,"Principles, LLC",≤100
135528903145833,Peter Ohtaki,Paid for by Ohtaki for Congress,≤100
385473284886474,Hillsdale College,Hillsdale College,≤100
125120044171675,"City of Lancaster, CA – Government","LANCASTER, CITY OF",≤100
204626306331350,Up to Us,NET IMPACT,≤100
101375062242163,Elect Mike Jones for Alabama Senate- District 31,Mike Jones Campaign,≤100
1361240077226182,Seth Weathers,Michael Seth Weathers,≤100
133608809985411,One Colorado,ONE COLORADO,≤100
1646115925482062,Proncey Robertson State Representative District 7,Campaign to Elect Proncey Robertson,≤100
635182953184120,Randy Price,Randy Price for Alabama Senate District 13,≤100
1517599315204378,"Re-Elect Gabriel Garcia, Brazos County District Clerk",Gabriel Andre Garcia,≤100
132066233534659,Healthcare Education Project,Healthcare Education Project,≤100
106133088692657,Disability Experts,Disability Experts,≤100
1775685499406954,Scott Baugh,Scott Baugh for Congress,≤100
673117639774135,Gretchen Whitmer,Gretchen Whitmer for Governor,≤100
102743695506568,Arkansas Independents Podcast,Kyle Derek Douglas Huber,≤100
120945717945722,Uber,These ads ran without a disclaimer,≤100
108898301636676,Schoenbeck for House,Schoenbeck for House,≤100
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC",≤100
221401431386940,Pramila Jayapal,PRAMILA FOR CONGRESS,≤100
279798632466565,Vivian Moreno,Vivian Moreno for City Council 2022,≤100
372577693078008,"Saenz-Garcia Law, PLLC","Saenz-Garcia Law, PLLC",≤100
85452072376,Newsmax,"NEWSMAX MEDIA, INC.",≤100
101029185462906,Lovelanders for Solutions,Solutions for Loveland,≤100
108436851715699,Venton Jones for Texas State Representative for House District 100,Venton for Texas,≤100
141757266633709,Rose Roland for State Representative,Rose Roland for State Representative,≤100
109949628369320,SD Strong PAC,South Dakota Strong Pac,≤100
110365534911551,Stacey for Ward 6,Stacey for Oregon,≤100
114197411271539,Brighter Chula Vista,"Residents for a Brighter Chula Vista, Supporting Amar Campa-Najar for Mayor 2022",≤100
104020698742907,Jimmy Tate for Pender County Commissioner,Jimmy Tate for County Commissioner,≤100
7814597100,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,≤100
105742038729632,Johny Munoz for Millard County Commissioner,vote4johny,≤100
90461584470,Marc Levine,Friends of Marc Levine,≤100
300341323465160,The Daily Signal,HERITAGE FOUNDATION (THE),≤100
113179094725991,Vincent morales,These ads ran without a disclaimer,≤100
119266119983936,U.S. Representative Peter Meijer,Representative Peter Meijer,≤100
334948653188197,Mazzoni Karam Petorak & Valvano,Mazzoni Karam Petorak & Valvano,≤100
109648191650801,Jacyn for Idaho,Jacyn for Idaho,≤100
60261764250,Childhelp,"CHILDHELP, INC.",≤100
69611504313,Simon & Schuster,Simon and Schuster,≤100
104334972240670,Eric Isaac for Judge,Eric Isaac for Judge,≤100
928750237161799,Kerry “Bubba” Underwood State House District 3,Kerry Underwood Campaign,≤100
105515868669720,Keith Boehm For ND,Keith Boehm for North Dakota,≤100
1438402866378921,BookShark,BookShark,≤100
100985892507556,Doug Edwards for Buncombe County District Attorney,Doug Edwards for DA,≤100
42940254353,Human Rights Watch,"HUMAN RIGHTS WATCH, INC.",≤100
7341997111,Conservation International,Conservation International,≤100
102740458802755,Dr. Kermit Jones for Congress,KERMIT JONES FOR CONGRESS,≤100
1611622148906400,Kevin Williams,Kevin L Williams,≤100
123548795009591,Henry Bouchot,Bouchot for Senate 2022,≤100
19972147679,SEIU,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),≤100
103382901323559,Rick Chavez Zbur,Rick Chavez Zbur For Assembly 2022,≤100
109840742195,El Clasificado,El Clasificado,≤100
100139812512377,George Marquez for District Attorney 2022,COMMITTEE TO ELECT GEORGE MARQUEZ FOR DISTRICT ATTORNEY 2022,≤100
112378316832885,Better PA,Better Pennsylvania Inc,≤100
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",≤100
221499605178186,Dave Prestin for State Representative 108th District,David Chdistopher Prestin,≤100
7192716362,Amnesty International USA,"AMNESTY INTERNATIONAL OF THE U. S. A., INC.",≤100
2110411739073895,Mike Stieben for County Commission,Committee to Elect Mike Stieben County Commissioner,≤100
907641199288873,DeKalb GOP,"DeKalb County Republican Party, INC.",≤100
602714436529710,End Citizens United,END CITIZENS UNITED,≤100
369309166748535,Derek Utley,Tomer Barazani,≤100
154561574598964,White Coat Waste Project,THE WHITE COAT WASTE PROJECT INC,≤100
260012735885067,Jonathan Karlen for House District 96,Jonathan Karlen for MT,≤100
330229664373687,Live to Give,"LV2GV, LLC",≤100
101481584557260,Help Asheville Bears-HAB,Heather Christina Williams,≤100
100631775978696,Michela Alioto-Pier for State Board of Equalization 2022,"Michela Alioto-Pier for State Board of Equalization 2022, FPPC# 1444394",≤100
1546306879023235,The Reform Alliance,"The Reform Alliance, Inc",≤100
2030875777196040,Cathy Parker - TCSOS Superintendent,Committee to Re-Elect Cathy Parker for County Superintendent 2022,≤100
108216954790102,Debbie For Idaho Students,Debbie For Idaho Students,≤100
935639933233835,Congressman Charlie Crist,Office of Congressman Charlie Crist,≤100
106881435234949,Restore our Republic,Restore our Republic,≤100
189802494962693,Team Muriel DC,REELECT MURIEL BOWSER OUR MAYOR 2022,≤100
110152501573664,Carmen Quinones for Judge,Friends of Carmen Quinones,≤100
161177032727,City of San Antonio - Municipal Government,City of San Antonio,≤100
106507982029857,Al Carlson for Fargo,Carlson for City Commission,≤100
101698433754691,Elect Judge Wes Allen to the Office of Alabama Secretary of State,Commitee to Elect Judge Wes Allen,≤100
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,≤100
284370708248751,"Cabrera & Associates P.A., Immigration Law - Business - Litigation","Cabrera & Associates, P.A.",≤100
100392461375806,"Mayor Quordiniah N Lockley City of McComb, Mississippi",Justin Akeem Lofton,≤100
107000698531652,James Petzke for Idaho,Campaign to Elect James Petzke,≤100
1526736227567131,TrueCoverage,True Coverage,≤100
83290028957,Care Net,CARE NET,≤100
102362435427686,OnlySky,Only Sky Media Inc.,≤100
916367571769000,Dania Pointe,KIMCO REALTY CORPORATION,≤100
201248453800242,My Pay My Say,Mackinac Center for Public Policy,≤100
120359874662405,John Stacy for Rockwall County,John Stacy for County Commissioner,≤100
89660729827,National Wildlife Federation Action Fund,NATIONAL WILDLIFE FEDERATION ACTION FUND,≤100
101401905331442,John Uustal - Trial Lawyer,Crisp,≤100
73528878871,Center for Reproductive Rights,Center for Reproductive Rights,≤100
102908565644139,Nina Barnes - Utah House 73,Vote Nina,≤100
90486735811,Audible,Audible,≤100
25121889784,Texas Public Policy Foundation,Texas Public Policy Foundation,≤100
2198759473674866,Representative Jansen Owen,Jansen Tosh Owen,≤100
281282098871636,PereGonza The Attorneys,These ads ran without a disclaimer,≤100
107481860660975,Fatima Iqbal-Zubair for State Assembly 65,Fatima Iqbal-Zubair for Assembly 2022,≤100
102375929014992,"Jonathan Armstrong for Baldwin County Commission, District 2",Committee to Elect Jonathan Armstrong,≤100
102241232283698,Terrie Lawson for Logan County Clerk,Terrie Lawson for Logan County Clerk,≤100
1632814840319802,John Fetterman,Fetterman for PA,≤100
