Page ID,Page name,Disclaimer,Amount spent (USD)
2037705156252029,State Representative Bryan Shupe,"Delaware State House of Representatives, Republican Caucus",≤100
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,≤100
1883837055193241,Shield Republic,Shield Republic,≤100
112642477582238,Mericanaf,AAF Nation,≤100
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",≤100
91346559231,Democratic Legislative Campaign Committee - DLCC,Democratic Legislative Campaign Committee,≤100
200650357207240,I Love My Freedom,I Love My Freedom,≤100
187005858017014,Climate Power,Climate Power,≤100
49651563727,Live Action,Live Action,≤100
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",≤100
74671163356,Smithsonian Channel,VIACOM INTERNATIONAL INC.,≤100
542678889114683,The Coca-Cola Company,The Coca-Cola Company,≤100
829786213807107,"SC Johnson, A Family Company","S. C. Johnson & Son, Inc.",≤100
197374340229,E2 - Environmental Entrepreneurs,E2 (Environmental Entrepreneurs),≤100
112425441094454,The Art of the Tweet,The Art of the Tweet LLC,≤100
1263210823830523,Wicomico Truth and Reconciliation Initiative,James Gayl Yamakawa,≤100
139766499461199,Tom Rice for Congress,TOM RICE FOR CONGRESS,≤100
138421929515650,Delaware Republican Party,REPUBLICAN STATE COMMITTEE OF DELAWARE,≤100
11111618026,Union of Concerned Scientists,"UNION OF CONCERNED SCIENTISTS, INC.",≤100
580610428636345,Fight for $15,Fight for $15,≤100
1361240077226182,Seth Weathers,Michael Seth Weathers,≤100
7263476274,Mercy Corps,Mercy Corps,≤100
134452023239984,Human Coalition,Human Coalition,≤100
253312980194,Community Catalyst,COMMUNITY CATALYST INC,≤100
681626158940626,Mission Roll Call,Americas Warrior Partnership,≤100
50982313030,Food & Water Watch,Food & Water Watch,≤100
248181906078243,National Institute for Civil Discourse,CommonSense American,≤100
2010946745801079,Jainforgov,Friends of Ashwani Jain,≤100
7292655492,MoveOn,MOVEON.ORG CIVIC ACTION,≤100
7191206138,ASPCA,ASPCA,≤100
134535726580904,Maggie Hassan,Maggie for NH,≤100
154561574598964,White Coat Waste Project,THE WHITE COAT WASTE PROJECT INC,≤100
109396544993347,Save America,Future Tech Product,≤100
38235851310,USA for UNHCR,United States Association for UNHCR with Facebook ad credits,≤100
167586229923327,World Food Program USA,World Food Program USA,≤100
30139072158,CARE,"COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE, INC. (CARE)",≤100
101704558574021,Lucas Kunce,Lucas Kunce for Missouri,≤100
36872302227,Cory Booker,CORY BOOKER FOR SENATE,≤100
546643589052271,Sarah Godlewski,Sarah for Wisconsin,≤100
107934458436137,Free Health Quoter,JADE Computer Services LLC,≤100
83290028957,Care Net,CARE NET,≤100
135332839847855,Abortion Care Network,ABORTION CARE NETWORK,≤100
38897314734,Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",≤100
224110651893,International African American Museum,IAAM,≤100
263233440888418,Paul Baumbach for Delaware,Committee to Elect Paul Baumbach,≤100
157882849714214,Friends of Mark Pugh for Senate,Friends of Mark Pugh,≤100
100122859296204,God - Family - Country,Red Wave Store,≤100
104295601633638,American Cornerstone Institute,American Cornerstone Institute Inc,≤100
140499052681592,Bank of the West,BANK OF THE WEST,≤100
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",≤100
601434479982634,Rep. Sean Matthews,Delaware House Democratic Caucus,≤100
102413723172970,Nick Adams,Nick Adams,≤100
367292494407,AJC - American Jewish Committee,AMERICAN JEWISH COMMITTEE,≤100
114625730266879,The Republican Accountability Project,Defending Democracy Together,≤100
23875187730,Feeding America,Feeding America,≤100
103890201865069,Joe Lombardo for Governor,Lombardo for Governor,≤100
59543893235,National Constitution Center,National Constitution Center,≤100
34370387440,JDRF,JDRF INTERNATIONAL,≤100
23790541544,Democrats,DCCC,≤100
679171239164792,Supermajority,Supermajority,≤100
1949064322040283,Principles,"Principles, LLC",≤100
106929578377116,American Betterment Group,Patriot United Front LLC,≤100
58736997707,Marco Rubio,Marco Rubio for Senate,≤100
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),≤100
8325302025,Friends of the Earth U.S.,Friends of the Earth,≤100
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,≤100
471928596287830,Brian Mast,Mast for Congress,≤100
101069299059820,Terrell4DE.com,Terrell Alan Williams,≤100
115613890351673,Screaming Freedom Apparel,Screaming Freedom Apparel,≤100
269479249997,NSSF—The Firearm Industry Trade Association,National Shooting Sports Foundation,≤100
102592959026,Ocean Conservancy,"OCEAN CONSERVANCY, INC.",≤100
256043277748645,NetChoice,NETCHOICE,≤100
51379424899,Mercy Ships,MERCY SHIPS INTERNATIONAL,≤100
7860876103,Joe Biden,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
124955570892789,Bernie Sanders,Friends of Bernie Sanders,≤100
349068689306,Tim Scott,Tim Scott for Senate,≤100
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,≤100
157589754968434,The Dignity Walk for Life,Candlelight Political Action Committee,≤100
24470472733,The Trevor Project,The Trevor Project,≤100
54172246106,Rand Paul,RAND PAUL FOR US SENATE,≤100
1428755447227803,Defend The Second,Next Level Goods,≤100
201446296572389,Compassion in World Farming (USA),Compassion in World Farming Inc,≤100
6204742571,Sierra Club,SIERRA CLUB,≤100
154042277970966,International Refugee Assistance Project,"INTERNATIONAL REFUGEE ASSISTANCE PROJECT, INC.",≤100
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,≤100
316768628476080,Cityzenith,CITYZENITH LLC,≤100
104673965019490,Growing Almonds,ALMOND BOARD OF CALIFORNIA,≤100
797178840360889,33rd District Republicans Community - Delaware,33rd Republican District Committee,≤100
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,≤100
201248453800242,My Pay My Say,Mackinac Center for Public Policy,≤100
197669827395385,Connected Commerce Council,Connected Commerce Council and American Edge Project,≤100
100864208586452,AFGE District 3,"American Federation of Government Employees, District 3",≤100
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",≤100
57495285387,Michael Bennet,Bennet for Colorado,≤100
110802018262856,Freedom Ringing,Hot Review Products,≤100
107037438378143,Lead With Gratitude,My Free 2nd Amendment Books,≤100
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,≤100
605168822998856,314 Action,314 ACTION FUND,≤100
502216386575351,Kelly Schulz,"Kelly Schulz for Governor, Inc.",≤100
253507715172780,Andy Levin,ANDY LEVIN FOR CONGRESS,≤100
1958912674200535,The Pour Over,Pour Over,≤100
121626482110,Operation Smile,OPERATION SMILE,≤100
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,≤100
105576028300637,Building Back Together,Building Back Together,≤100
128067600545091,Coalition for a Prosperous America,"COALITION FOR A PROSPEROUS AMERICA EDUCATION FUND, INC.",≤100
546066468753446,Black Health Matters,BLACK HEALTH MATTERS FOUNDATION INC,≤100
290548664672,First Liberty,First Liberty Institute,≤100
228132537208218,Tammy Duckworth,TAMMY FOR ILLINOIS,≤100
300992409852,Hoover Institution,Hoover Institution,≤100
103481418977446,Friends of Brian Kirkland,Friends of Brian Kirkland,≤100
210820618956311,Community Change Action,Community Change Action,≤100
172298889630363,Republican Attorneys General Association,REPUBLICAN ATTORNEYS GENERAL ASSOCIATION,≤100
160389977329803,ATTN:,ATTN: INC.,≤100
6502038524,First Book,FIRST BOOK,≤100
302182941354,AARP Advocates,AARP,≤100
118303441570966,Homeowner Smart,NATIONAL ASSOCIATION OF REALTORS,≤100
376638603087168,Save The Earth,8 Billion Trees LLC,≤100
108534121652566,Internet For Growth,"Interactive Advertising Bureau, Inc.",≤100
40973310753,Pathfinder International,Pathfinder International,≤100
126357934012,Allan Kittleman,ALLAN KITTLEMAN FRIENDS OF,≤100
1443127535947107,Save the Children Action Network,Save the Children Action Network,≤100
166618413413767,Jay Sekulow,American Center for Law and Justice,≤100
102139978090659,Nicole Acle for Maryland Delegate District 37B,Friends of Nicole Acle,≤100
102315041409283,Horses in our Hands,In our Hands Action Fund,≤100
159658557547960,WSJ Opinion,The Wall Street Journal,≤100
275737289197178,Dave White for Governor,Friends of Dave White,≤100
160513344045084,John Neely Kennedy,"John Kennedy for Us, Inc",≤100
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,≤100
406456986070332,Matt Gaetz,Friends of Matt Gaetz,≤100
548407915183371,Liz Cheney,Liz Cheney for Wyoming,≤100
89336510798,American Friends of the Hebrew University,American Friends of Hebrew University,≤100
106315901551850,The U.S. Concealed Carry Association for Saving Lives,U.S. Concealed Carry Association For Saving Lives. Not Authorized By Any Candidate Or Candidate's Committee.,≤100
248262725706461,Power The Future,Power The Future Inc,≤100
765097033535684,Nova Ukraine,Nova Ukraine with Facebook ad credits,≤100
9538894955,John F. Kennedy Presidential Library and Museum,"John Fitzgerald Kennedy Library Foundation, Inc.",≤100
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,≤100
115379705206001,U.S. Department of Homeland Security Blue Campaign,U.S Department of Homeland Security Blue Campaign,≤100
416384822549260,A Better Delaware,A Better Delaware,≤100
278052172260101,ZERO TO THREE,ZERO TO THREE,≤100
786167111464006,Woodson Center,The Woodson Center,≤100
89660729827,National Wildlife Federation Action Fund,NATIONAL WILDLIFE FEDERATION ACTION FUND,≤100
393932827634250,Dissent Pins,Common Practice,≤100
100692068471118,Explain America,Apse Media LLC,≤100
359477377917,American Federation for Children,American Federation for Children,≤100
10498053716,Media Research Center,MEDIA RESEARCH CENTER,≤100
284550883338534,Luke Mixon for Louisiana,Luke Mixon for U.S. Senate,≤100
104491841664875,Adam Kinzinger,Future First Leadership PAC,≤100
314499212242,Pfizer,Pfizer Inc.,≤100
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",≤100
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
103171994635775,Angela Alsobrooks,Friends of Angela Alsobrooks,≤100
90461584470,Marc Levine,Friends of Marc Levine,≤100
108268161352786,Stanley M. Herzog Foundation,Herzog Foundation,≤100
340573205959601,Rep. Valerie Maglio Longhurst,Delaware House Democratic Caucus,≤100
202071006601223,GOOD PARTY,THE GOOD PARTY,≤100
398757490729,The National Network to End Domestic Violence,"NATIONAL NETWORK TO END DOMESTIC VIOLENCE, INC.",≤100
933921763326425,Catherine Cortez Masto,CATHERINE CORTEZ-MASTO FOR SENATE,≤100
817567028361575,The Halcyon Movement,The halcyon movement,≤100
266344180585578,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,≤100
1780867608827439,H Fisk Johnson,"S. C. Johnson & Son, Inc.",≤100
34362997676,United States Holocaust Memorial Museum,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,≤100
103355385129734,The Climate Pledge,The Climate Pledge,≤100
203197030603239,8 Billion Trees,8 Billion Trees LLC,≤100
106568024842114,Rideshare Assault Support,Injury Match,≤100
103531607822207,Noticias para Inmigrantes,"Wise Rock Media, PBC",≤100
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,≤100
1869687273277265,Run for Something,Run For Something PAC,≤100
86574174383,House Speaker Nancy Pelosi,Office of the Speaker,≤100
5435784683,Greenpeace USA,"GREENPEACE, INC.",≤100
103496691094956,Freespoke,"FREEDOM FRIES, LLC",≤100
602714436529710,End Citizens United,END CITIZENS UNITED,≤100
619943248091795,Travis Marion For Delegate,Moon 38,≤100
300341323465160,The Daily Signal,HERITAGE FOUNDATION (THE),≤100
431019887282794,Tomorrow's World Today,Flying Cork,≤100
745304825534862,Steve Scalise,Team Scalise,≤100
51052893175,Kevin McCarthy,Leader Kevin McCarthy,≤100
199826043375900,Larry Hogan,An America United,≤100
1575347412785991,cheddar news,Cheddar News,≤100
15041226930,Oxfam,"OXFAM AMERICA, INC.",≤100
110010433804232,Standing For Freedom Center,Falkirk Center,≤100
1546952572205770,UAE USA United,The Embassy of the United Arab Emirates,≤100
108771761730466,Friends of Ted Kittila,Ted Kittila for Delaware,≤100
2254455051442790,Flag and Cross,Flag & Cross,≤100
252814820267,HIAS,HIAS,≤100
1219895884702640,Popcorn for the People,LET'S WORK FOR GOOD,≤100
100981008838129,Pharmaceutical Printed Literature Association,Pharmaceutical Printed Literature Association,≤100
109295990419284,Esther For Congress,ESTHER FOR CONGRESS,≤100
393795797388359,FOUR PAWS,FOUR PAWS INTERNATIONAL INC,≤100
111893659171316,Choose Love,Choose Love Inc.,≤100
339406392862392,Weller Does Delmarva,James J. Weller Jr.,≤100
317284821682168,Messianic Jewish Alliance of America (MJAA),Messianic Jewish Alliance of America,≤100
42940254353,Human Rights Watch,"HUMAN RIGHTS WATCH, INC.",≤100
156994304362574,American Bridge 21st Century,AMERICAN BRIDGE 21ST CENTURY,≤100
1374134752633656,New Health Plans,Shop Insurance Plans,≤100
514649125971110,EDF Action Votes,EDF Action Votes INC,≤100
100126128446704,Choose Unity,Spring Green Films,≤100
59877921429,Lutheran Immigration and Refugee Service,"LUTHERAN IMMIGRATION AND REFUGEE SERVICE, INC.",≤100
7962229886,Environmental Working Group,ENVIRONMENTAL WORKING GROUP,≤100
268409153295131,AARP AAPI Community,AARP,≤100
93188136312,Physicians for Reproductive Health,"PHYSICIANS FOR REPRODUCTIVE HEALTH, INC.",≤100
123433462382123,Cora Neumann,CORA FOR MONTANA,≤100
6236054211,Brady: United Against Gun Violence,Brady Campaign to Prevent Gun Violence,≤100
393052450830634,Razom for Ukraine,"RAZOM, INC.",≤100
117437204982602,American Wild Horse Campaign,American Wild Horse Preservation Campaign,≤100
112735922758892,Charlie Kirk,Salem Media Group,≤100
13867925345,Equality Florida,Equality Florida,≤100
46093654473,National Republican Congressional Committee,NRCC,≤100
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
243498882520314,FoodFinder,"FOODFINDER, INC.",≤100
186977768011413,Ironworkers Rising,"International Association of Bridge, Structural, Ornamental, and Reinforcing Iron Workers",≤100
1382441768496365,Pentair,PENTAIR,≤100
253791814655400,Doug Collins,DOGWOOD STRATEGIES INC,≤100
34701792581,EWTN,"ETERNAL WORD TELEVISION NETWORK, INC.",≤100
135298176481584,Marine Corps Scholarship Foundation,Marine Corps Scholarship Foundation,≤100
119707748062556,Ron Johnson,"RON JOHNSON FOR SENATE, INC",≤100
195530355493,Chicks On The Right,The Association of Mature American Citizens Inc,≤100
109866370700481,PushBlack Finance,PushBlack,≤100
623205171658260,Sheepdog Vigilance,Sheepdog Vigilance,≤100
108130925171452,Health Enrollment Center,Lead Titan LLC,≤100
101252415820183,Veterans Choice,Tech Review Products,≤100
203583423017526,National Immigration Law Center,National Immigration Law Center,≤100
433919203362871,Bird + Stone,BIRD & STONE INC,≤100
67553971312,The Century Foundation,"CENTURY FOUNDATION INC, THE",≤100
36474716066,Color Of Change,ColorofChange.org,≤100
38471053686,Elizabeth Warren,"WARREN DEMOCRATS, INC.",≤100
1163811040367180,Food & Water Action,FOOD & WATER ACTION,≤100
29717379728,International Justice Mission,International Justice Mission,≤100
147447783311,Charlie Crist,"Charlie Crist, Democrat for Governor",≤100
243510442756370,Justice Democrats,JUSTICE DEMOCRATS PAC,≤100
123488374379680,Ken Paxton,Ken Paxton Campaign,≤100
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",≤100
100104419147228,Do Good Chicken,These ads ran without a disclaimer,≤100
999556810102061,Signature Seas,Signature Seas,≤100
24481937944,Theodore Roosevelt Conservation Partnership,"THEODORE ROOSEVELT CONSERVATION PARTNERSHIP, INC",≤100
70874333603,CatholicVote,catholicvote.org,≤100
10803722213,Common Cause,COMMON CAUSE,≤100
61492859575,Americares,"Americares Foundation, Inc.",≤100
139599847972,National Nurses United,National Nurses United,≤100
1604371783193820,Evan McMullin,MCMULLIN FOR UTAH INC.,≤100
6580173137,Alan Grayson,COMMITTEE TO ELECT ALAN GRAYSON,≤100
141786816970,Cruise Lines International Association - CLIA,Cruise Lines International Association,≤100
109320440856128,Together Beat Hate,"Foundation to Combat Anti-Semitism, Inc.",≤100
104707108563822,RM Offcial USA,The Red Mafia,≤100
100373975829221,Fòs Feminista Org,Fòs Feminista,≤100
100728088391862,Delmarva Parent Teacher Coalition,Delmarva Parent Teacher Coalition,≤100
236369846383459,Congressional Black Caucus PAC,CONGRESSIONAL BLACK CAUCUS PAC,≤100
383677738397139,Association for Accessible Medicines,Association for Accessible Medicines,≤100
1166660030079480,National Democratic Redistricting Committee,National Democratic Redistricting Committee,≤100
114301413446447,The Climate Initiative,Kennebunkport Climate Initiative,≤100
392148947525572,REVOLT,REVOLT Media & TV,≤100
373814729643508,Let America Vote,Let America Vote PAC and National Democratic Redistricting Committee,≤100
118372414848063,UN Women USA,UN Women USA,≤100
1483977658578577,Jasmine Beach-Ferrara,JASMINE BEACH-FERRARA FOR CONGRESS,≤100
105632651693953,Marisa Wood for Congress,MARISA WOOD FOR CONGRESS,≤100
184436331580348,Quake Media,Villanova Media Inc. dba Quake Media,≤100
114994916573293,CareForAllChildren,CareForAllChildren,≤100
102690365505154,Guy Ciarrocchi,OUR GUY FOR CONGRESS,≤100
6355071377,American Cancer Society Cancer Action Network - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,≤100
1629844773973592,Gary Chambers Jr.,CHAMBERS FOR LOUISIANA,≤100
64742342517,Hagee Ministries,"GLOBAL EVANGELISM, INC.",≤100
7735858972,Humane Society Legislative Fund,Humane Society Legislative Fund,≤100
314121315788033,Stand with Parkland,Stand With Parkland,≤100
44659430888,Responsibility.org,FOUNDATION FOR ADVANCING ALCOHOL RESPONSIBILITY,≤100
47710973068,Voices for Cooperative Power,Voices for Cooperative Power,≤100
109717227970342,Friends of Judge Sanjay Tailor,Friends of Judge Sanjay Tailor,≤100
250485248333218,Clean Air Task Force,CLEAN AIR TASK FORCE,≤100
69983322463,Ted Cruz,TED CRUZ FOR SENATE,≤100
45393753416,Alliance Defending Freedom,Alliance Defending Freedom,≤100
1592284140810506,Gwenn Burud for Texas,Burud For Texas,≤100
105812542104705,Ricardo Lara’s Corruption is Making Headlines,Marc Levine for Insurance Commissioner 2022,≤100
343714718985673,Think Wood,Think Wood,≤100
1125214957608935,Summer L. Lee,Summer Lee for Congress,≤100
100436185971049,SmartChoice Assist,"ZAN Media, Inc.",≤100
46785153750,National Fair Housing Alliance,National Fair Housing Alliance,≤100
928091877203916,Independent Women's Network,Independent Women's Network,≤100
291102898490822,Conservative Comedy Store,Conservative Comedy Store,≤100
1562713090633117,Operation Underground Railroad,"Operation Underground Railroad, Inc.",≤100
6220048374,VH1,VIACOM INTERNATIONAL INC.,≤100
101208514791301,Daniel Turner,Power The Future Inc,≤100
181888625087,Greg Abbott,Texans for Greg Abbott,≤100
142161905817424,AMAC - The Association of Mature American Citizens,The Association of Mature American Citizens Inc,≤100
32975139631,If Americans Knew,If Americans Knew,≤100
112119974571508,Red Nation 45,Red Wave Store,≤100
161183970656851,Ruben Gallego,GALLEGO FOR ARIZONA,≤100
