Page ID,Page name,Disclaimer,Amount spent (USD)
290548664672,First Liberty,First Liberty Institute,≤100
100289605857598,United Solutions,United Solutions,≤100
2602473023098666,Democratic Polling Center,Democratic Governors Association,≤100
112515694800376,America First Patriots,Tomer Barazani,≤100
112425441094454,The Art of the Tweet,The Art of the Tweet LLC,≤100
101252415820183,Veterans Choice,Tech Review Products,≤100
30914589895,The International Fellowship of Christians and Jews,INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS INC,≤100
112642477582238,Mericanaf,AAF Nation,≤100
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),≤100
104673965019490,Growing Almonds,ALMOND BOARD OF CALIFORNIA,≤100
76470053424,TIAA,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,≤100
817567028361575,The Halcyon Movement,The halcyon movement,≤100
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,≤100
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",≤100
7341997111,Conservation International,Conservation International,≤100
106568024842114,Rideshare Assault Support,Select Justice LLC,≤100
9694956217,Animal Legal Defense Fund,ANIMAL LEGAL DEFENSE FUND,≤100
85054374416,Nebraska Appleseed,NEBRASKA APPLESEED CENTER FOR LAW IN THE PUBLIC INTEREST,≤100
111139571590008,The Shift with Georgian and Winnie Banov,Global Celebration,≤100
115613890351673,Screaming Freedom Apparel,Screaming Freedom Apparel,≤100
58736997707,Marco Rubio,Marco Rubio for Senate,≤100
108118933908193,Next Level Goods,NextlevelGoods LLC,≤100
1949064322040283,Principles,"Principles, LLC",≤100
93188136312,Physicians for Reproductive Health,"PHYSICIANS FOR REPRODUCTIVE HEALTH, INC.",≤100
102413723172970,Nick Adams,Nick Adams,≤100
443329669123990,USAFacts,USAFacts Institute,≤100
305380096638473,Charles Booker,Booker for Kentucky,≤100
11791104453,NRDC,Natural Resources Defense Council,≤100
104760636770,Vera Institute of Justice,"VERA INSTITUTE OF JUSTICE, INC.",≤100
681626158940626,Mission Roll Call,Americas Warrior Partnership,≤100
314499212242,Pfizer,Pfizer Inc.,≤100
428821014132730,Katie Porter,Katie Porter For Congress,≤100
34362997676,United States Holocaust Memorial Museum,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,≤100
108534121652566,Internet For Growth,"Interactive Advertising Bureau, Inc.",≤100
624956794270316,Jack Heidel,John W Heidel,≤100
23875187730,Feeding America,Feeding America,≤100
38235851310,USA for UNHCR,United States Association for UNHCR with Facebook ad credits,≤100
751483325024217,Machaela Cavanaugh for Legislature,Machaela Cavanaugh for Legislature,≤100
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,≤100
106557738450944,US Guides. & Resources,Future Tech Product,≤100
300341323465160,The Daily Signal,HERITAGE FOUNDATION (THE),≤100
103945768988283,ObamacarePlans.com,Obamacareplans,≤100
110177119192569,Knightscope,"Knightscope, Inc.",≤100
195530355493,Chicks On The Right,The Association of Mature American Citizens Inc,≤100
107934458436137,Free Health Quoter,JADE Computer Services LLC,≤100
70874333603,CatholicVote,catholicvote.org,≤100
100684991996307,November Coalition,NOVEMBER COALITION,≤100
143098862382695,Omaha Community Foundation,"OMAHA COMMUNITY FOUNDATION, THE",≤100
308353252483,Kristi Noem,Kristi for Governor,≤100
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,≤100
107168898379486,Speed & Scale,Speed & Scale,≤100
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",≤100
38235851310,USA for UNHCR,UNITED STATES ASSOCIATION FOR UNHCR,≤100
22067606728,Allen West,The Association of Mature American Citizens Inc,≤100
103552914774916,Science Moms,Potential Energy Coalition Inc,≤100
219242560293,Meals on Wheels America,Meals on Wheels,≤100
110802018262856,Freedom Ringing,Hot Review Products,≤100
933921763326425,Catherine Cortez Masto,CATHERINE CORTEZ-MASTO FOR SENATE,≤100
115379705206001,U.S. Department of Homeland Security Blue Campaign,U.S Department of Homeland Security Blue Campaign,≤100
107037438378143,Lead With Gratitude,Stand For Patriots,≤100
100548345633726,Community Conversations,Community Conversations: A Project for America,≤100
7192716362,Amnesty International USA,"AMNESTY INTERNATIONAL OF THE U. S. A., INC.",≤100
156968474833352,Stop Republicans,Stop Republicans,≤100
1361240077226182,Seth Weathers,Michael Seth Weathers,≤100
100724009217885,Family Veterans Guide,Future Tech Product,≤100
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",≤100
106632308732619,Michael Seifert,Tomer Barazani,≤100
103890201865069,Joe Lombardo for Governor,Lombardo for Governor,≤100
114625730266879,The Republican Accountability Project,Defending Democracy Together,≤100
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,≤100
102592959026,Ocean Conservancy,"OCEAN CONSERVANCY, INC.",≤100
67626834312,National Women's Law Center,National Women's Law Center,≤100
557051651115624,Stidham Financial Services,Stidham Financial Services,≤100
106925294739244,Advancing American Freedom,Advancing American Freedom,≤100
158505287559920,Save the Storks,Save the Storks,≤100
100501399248142,Freedom Key Society,HJR Global,≤100
227764782729,AMERICAN - STRONG!,American Strong LLC,≤100
359477377917,American Federation for Children,American Federation for Children,≤100
745304825534862,Steve Scalise,Team Scalise,≤100
585942765164217,Elect Democratic Women,ELECT DEMOCRATIC WOMEN,≤100
103669909029338,Paul Deaver for Greeley County Sheriff,Paul Russell Deaver,≤100
6204742571,Sierra Club,SIERRA CLUB,≤100
121626482110,Operation Smile,OPERATION SMILE,≤100
104295601633638,American Cornerstone Institute,American Cornerstone Institute Inc,≤100
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,≤100
326806805384499,Justice For Veterans,American Freedom Shop,≤100
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,≤100
105148578683703,Kyle Rittenhouse,AAF Nation,≤100
30139072158,CARE,"COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE, INC. (CARE)",≤100
10498053716,Media Research Center,MEDIA RESEARCH CENTER,≤100
78451717770,adidas Golf,"ADIDAS AMERICA, INC.",≤100
102900705768156,Curt Hagman Listens,Ad paid for by California Real Estate Independent Expenditure Committee – California Association of REALTORS®. Committee major funding from:  National Association of REALTORS®  Not authorized by a candidate or a committee controlled by a candidate.,≤100
141374766260,Kansas Policy Institute,KANSAS POLICY INSTITUTE,≤100
103387395119741,Home Guard,Total Speed Communications,≤100
142161905817424,AMAC - The Association of Mature American Citizens,The Association of Mature American Citizens Inc,≤100
100535808394168,Patriots For Freedom,I Love My Freedom,≤100
51379424899,Mercy Ships,MERCY SHIPS INTERNATIONAL,≤100
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,≤100
1560286300899883,Diabetes Patient Advocacy Coalition,Diabetes Patient Advocacy Coalition,≤100
36872302227,Cory Booker,CORY BOOKER FOR SENATE,≤100
8325302025,Friends of the Earth U.S.,Friends of the Earth,≤100
7860876103,Joe Biden,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
2254455051442790,Flag and Cross,Flag & Cross,≤100
169597416843751,Stand Up America,Stand Up America,≤100
38897314734,Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",≤100
23790541544,Democrats,DCCC,≤100
104247831627001,Harrison Rogers,HJR Global LLC,≤100
580610428636345,Fight for $15,Fight for $15,≤100
103531607822207,Noticias para Inmigrantes,"Wise Rock Media, PBC",≤100
103496691094956,Freespoke,"FREEDOM FRIES, LLC",≤100
119266119983936,U.S. Representative Peter Meijer,Representative Peter Meijer,≤100
375742685850856,Firearms Policy Coalition,"FIREARMS POLICY COALITION, INC.",≤100
114765400352270,Kite & Key Media,VMTS EDUCATION INC,≤100
514649125971110,EDF Action Votes,EDF Action Votes INC,≤100
107553188401159,Brandon Gill,The Boswell Project,≤100
5998839406,Avow,"Avow, Inc",≤100
119707748062556,Ron Johnson,"RON JOHNSON FOR SENATE, INC",≤100
135298176481584,Marine Corps Scholarship Foundation,Marine Corps Scholarship Foundation,≤100
29717379728,International Justice Mission,International Justice Mission,≤100
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,≤100
101481584557260,Help Asheville Bears-HAB,Heather Christina Williams,≤100
216675745057987,Sarpy County Democrats,Sarpy County Democratic Party,≤100
300992409852,Hoover Institution,Hoover Institution,≤100
134535726580904,Maggie Hassan,Maggie for NH,≤100
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,≤100
228132537208218,Tammy Duckworth,TAMMY FOR ILLINOIS,≤100
7263476274,Mercy Corps,Mercy Corps,≤100
210820618956311,Community Change Action,Community Change Action,≤100
187005858017014,Climate Power,Climate Power,≤100
393932827634250,Dissent Pins,Common Practice,≤100
200650357207240,I Love My Freedom,I Love My Freedom,≤100
45393753416,Alliance Defending Freedom,Alliance Defending Freedom,≤100
1374134752633656,New Health Plans,Shop Insurance Plans,≤100
1752689034960996,The Babylon Bee,THE BABYLON BEE LLC,≤100
57495285387,Michael Bennet,Bennet for Colorado,≤100
376638603087168,Save The Earth,8 Billion Trees LLC,≤100
59877921429,Lutheran Immigration and Refugee Service,"LUTHERAN IMMIGRATION AND REFUGEE SERVICE, INC.",≤100
214821605377109,Stacey Abrams,Stacey Abrams for Governor,≤100
18079407397,CPAC 2022,AMERICAN CONSERVATIVE UNION,≤100
1509209726034350,Iowa Starting Line,"Courier Newsroom, Inc.",≤100
105454117977117,Voices for Consumer Choice,Voices for Consumer Choice,≤100
117437204982602,American Wild Horse Campaign,American Wild Horse Preservation Campaign,≤100
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,≤100
148048225348895,Danielle D'Souza Gill,DDG Media LLC,≤100
113341457791145,Voices for Healthy Green Spaces,Voices for Healthy Green Spaces,≤100
110070037953560,Victims.org,Victims Support Group LLC,≤100
17548474116,Reason Magazine,"REASON FOUNDATION, THE",≤100
101224002310757,Seven Weeks Coffee,Seven Weeks Coffee,≤100
104215118863777,Independent Thinking,Tech Review Products,≤100
110936081620982,Freedom Fight Night,Tomer Barazani,≤100
7735858972,Humane Society Legislative Fund,Humane Society Legislative Fund,≤100
1049573471767276,The Guardian Fund,THE GUARDIAN FUND,≤100
1705053933095846,Tom Heck for Governor,Thomas Stuart Heck,≤100
19746387261,Humane Society International,Humane Society International,≤100
108817018412144,Best For Vets,Complete Book About Your 2A Rights,≤100
111464544881905,America First News,Tomer Barazani,≤100
126893748252841,American Firearms Association,American Firearms Coalition,≤100
167586229923327,World Food Program USA,World Food Program USA,≤100
1428755447227803,Defend The Second,Next Level Goods,≤100
105561217523274,The Dispatch,"Dispatch Media, Inc.",≤100
111311390623711,2A Daddy,Tomer Barazani,≤100
1503295233268493,Lebowski Lovers,The Dude's Threads,≤100
201956993160690,MRCTV,MEDIA RESEARCH CENTER,≤100
82223469060,ACN - Aid to the Church in Need,"AID TO THE CHURCH IN NEED, INC.",≤100
47710973068,Voices for Cooperative Power,Voices for Cooperative Power,≤100
1996971637047489,"ProQuest Schools & Communities, Part of Clarivate",PROQUEST LLC,≤100
7292655492,MoveOn,MOVEON.ORG CIVIC ACTION,≤100
118626774835274,Medicare Made Clear,Medicare Made Clear from United Healthcare,≤100
49560242814,Consumer Energy Alliance,CONSUMER ENERGY ALLIANCE,≤100
24481937944,Theodore Roosevelt Conservation Partnership,"THEODORE ROOSEVELT CONSERVATION PARTNERSHIP, INC",≤100
38471053686,Elizabeth Warren,"WARREN DEMOCRATS, INC.",≤100
673117639774135,Gretchen Whitmer,Gretchen Whitmer for Governor,≤100
6502038524,First Book,FIRST BOOK,≤100
1155212867963791,AFP Action,"AMERICANS FOR PROSPERITY ACTION, INC.(AFP ACTION)",≤100
1626709737546995,Chuck Grassley,"GRASSLEY COMMITTEE, INC.",≤100
723394465079640,The Lion,Stanley M. Herzog Charitable Foundation,≤100
102173001195418,Mary Miller for Congress,Mary Miller For Congress,≤100
398757490729,The National Network to End Domestic Violence,"NATIONAL NETWORK TO END DOMESTIC VIOLENCE, INC.",≤100
103276641416832,The Juggernaut Project,JUGGERNAUT PROJECT LLC,≤100
104834210883,The Story of Stuff Project,The Story of Stuff Project,≤100
317284821682168,Messianic Jewish Alliance of America (MJAA),Messianic Jewish Alliance of America,≤100
17203056985,Partners In Health,Partners In Health,≤100
19420215926,CNSNews.com,MEDIA RESEARCH CENTER,≤100
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",≤100
203583423017526,National Immigration Law Center,National Immigration Law Center,≤100
201446296572389,Compassion in World Farming (USA),Compassion in World Farming Inc,≤100
297987334762,Jamie Raskin,Jamie Raskin for Congress,≤100
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,≤100
12692786774,The ALS Association,These ads ran without a disclaimer,≤100
248262725706461,Power The Future,Power The Future Inc,≤100
349068689306,Tim Scott,Tim Scott for Senate,≤100
87742620322,Nebraska Farm Bureau,NEBRASKA FARM BUREAU FEDERATION,≤100
29883711738,Independent Women's Voice,Independent Women's Voice,≤100
100692068471118,Explain America,Apse Media LLC,≤100
101716172441500,Brennan Center en Español,"WILLIAM J. BRENNAN CENTER FOR JUSTICE, INC.",≤100
60182072999,Lila Rose,Live Action,≤100
8002590959,Rainforest Action Network - RAN,RAINFOREST ACTION NETWORK,≤100
8811611493,Hester Street,Hester Street,≤100
2352630938293825,Mytacticalpromos,Entremax,≤100
7219151423,The Fund for American Studies (TFAS),FUND FOR AMERICAN STUDIES,≤100
106568024842114,Rideshare Assault Support,Injury Match,≤100
546643589052271,Sarah Godlewski,Sarah for Wisconsin,≤100
765097033535684,Nova Ukraine,Nova Ukraine with Facebook ad credits,≤100
81372493950,POET,"POET, LLC",≤100
101757955295476,Restore The NRA,Restore the NRA,≤100
106949844346620,Trumpian Republicans,Gregory Lawrence Burright,≤100
81517275796,UNICEF USA,UNITED STATES FUND FOR UNICEF,≤100
107428537791747,ConnectCenter1,NewsCenter1 Media Group,≤100
372577693078008,"Saenz-Garcia Law, PLLC","Saenz-Garcia Law, PLLC",≤100
316768628476080,Cityzenith,CITYZENITH LLC,≤100
108268161352786,Stanley M. Herzog Foundation,Herzog Foundation,≤100
109320440856128,Together Beat Hate,"Foundation to Combat Anti-Semitism, Inc.",≤100
103546351703577,Dallas Express,The Dallas Express,≤100
236369846383459,Congressional Black Caucus PAC,CONGRESSIONAL BLACK CAUCUS PAC,≤100
100392931351292,Northwest RiverPartners,Northwest RiverPartners,≤100
255486647814076,Penguin Kids,Penguin Random House,≤100
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",≤100
717303634991131,Montanans for Liberty and Justice,Montanans For Liberty And Justice,≤100
836826976517252,International Christian Embassy Jerusalem - USA,"International Christian Embassy Jerusalem - USA, Inc.",≤100
1404888666493762,Darin LaHood,Darin LaHood for Congress,≤100
139062085972,Illinois Family Institute,"ILLINOIS FAMILY INSTITUTE, THE INC",≤100
102771646440276,Jesus Christ Savior by Beliefnet,"BN Media, LLC",≤100
279799525443906,HELPS Nonprofit,HELPS Nonprofit Law Firm,≤100
294508332028,Lakota People's Law Project,ROMERO INSTITUTE,≤100
8524198486,Physicians Committee for Responsible Medicine,"PHYSICIANS COMMITTEE FOR RESPONSIBLE MEDICINE, INC.",≤100
602714436529710,End Citizens United,END CITIZENS UNITED,≤100
107356708329311,Liberty Lover News,William Gordan Tanner,≤100
102740458802755,Dr. Kermit Jones for Congress,KERMIT JONES FOR CONGRESS,≤100
46785153750,National Fair Housing Alliance,National Fair Housing Alliance,≤100
79125112926,Students for Life of America,"STUDENTS FOR LIFE OF AMERICA, INC.",≤100
107391351117812,National Women's Law Center Action Fund,National Women's Law Center Action Fund,≤100
6355071377,American Cancer Society Cancer Action Network - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,≤100
56332452163,AMA Patients Action Network,American Medical Association,≤100
21090771700,Gun Owners of America,Gun Owners of America,≤100
7515233409,"Mikey Weinstein, MRFF",MILITARY RELIGIOUS FREEDOM FOUNDATION,≤100
156994304362574,American Bridge 21st Century,AMERICAN BRIDGE 21ST CENTURY,≤100
362926986863,Dusty Johnson for Congress,FRIENDS OF DUSTY JOHNSON,≤100
243184199040637,Caring Across Generations,Caring Across Generations,≤100
2070944712939738,American Police Officers Alliance,American Police Officers Alliance,≤100
15503839732,Peter G. Peterson Foundation,Peter G. Peterson Foundation,≤100
169204449790211,Conservative News Today,BizPac Review,≤100
100271485189290,National Victory Action Fund,National Victory Action Fund,≤100
102420431749179,Raging Americans,Tomer Barazani,≤100
524399207959953,Truth & Liberty Coalition,Truth & Liberty Coalition,≤100
1802177709900081,The Spectator World,The Spectator US,≤100
55708608675,RAND Corporation,"RAND CORPORATION, THE",≤100
1832744013698336,Mahogany Mommies,Mahogany Mommies,≤100
112383205925136,David Canepa,CANEPA FOR CONGRESS,≤100
25121889784,Texas Public Policy Foundation,Texas Public Policy Foundation,≤100
108266445888054,Patriot Academy,TORCH OF FREEDOM FOUNDATION,≤100
90022052772,Williams,"WILLIAMS COMPANIES, INC., THE",≤100
284293125336159,Regulatory Transparency Project,FEDERALIST SOCIETY FOR LAW & PUBLIC POLICY STUDIES,≤100
105348224679358,Don't Unfriend Me,Matthew Owen Speer,≤100
349904785020665,Law & Liberty,"Liberty Fund, Inc.",≤100
123433462382123,Cora Neumann,CORA FOR MONTANA,≤100
1526707030943680,Phoenix Dream Center,City Help Inc of Phoenix dba Phoenix Dream Center,≤100
46428009499,The Jewish Agency for Israel,The Jewish Agency For Israel,≤100
169277310432049,"Texas Precision Optics, Inc.",Texas Precision Optics Inc,≤100
362556243875747,Dan Schwartz,Committee to Elect Dan Schwartz,≤100
104253615152700,America First Legal,America First Legal Foundation,≤100
125308547541274,Something Good with Dr. Ron Jones,"Ron Jones Ministries, Inc. DBA Something Good Radio",≤100
110459014415315,Candace,The Daily Wire,≤100
159817223047,David Scott for Congress,David Scott for Congress,≤100
54820342268,National Association of Secondary School Principals (NASSP),NATIONAL ASSOCIATION OF SECONDARY SCHOOL PRINCIPALS,≤100
113223650193301,MAGA Revolution,Apse Media LLC,≤100
187594818048424,Mandela Barnes,Mandela Barnes for Wisconsin,≤100
786167111464006,Woodson Center,The Woodson Center,≤100
1723654234563693,Joe Patterson,Joe Patterson for Assembly 2022,≤100
90461584470,Marc Levine,Friends of Marc Levine,≤100
745910525468062,National Center on Sexual Exploitation,National Center on Sexual Exploitation,≤100
6040534532,One Acre Fund,ONE ACRE FUND,≤100
102748688472759,Parents Defending Education,Parents Defending Education,≤100
7268844551,Rotary International,ROTARY INTERNATIONAL,≤100
199891603386344,Common Ground Committee,Common Ground Committee,≤100
11602044174,Independent Women's Forum,Independent Women's Forum,≤100
1614294382123432,Universal Peace Federation USA,UNIVERSAL PEACE FEDERATION USA INC,≤100
166194476728392,Center Street,"Hachette Book Group, Inc.",≤100
1219301421506781,Kyle Sefcik,Kyle Sefcik For Governor,≤100
205795426669644,Facts and Logic about the Middle East,Facts and Logic About the Middle East,≤100
114301413446447,The Climate Initiative,Kennebunkport Climate Initiative,≤100
102281192230784,Forward Party,Forward Party,≤100
118671478740432,Solitaire - Grand Harvest,These ads ran without a disclaimer,≤100
104491841664875,Adam Kinzinger,Future First Leadership PAC,≤100
101064782514332,Free and Fair Elections USA,Free and Fair Elections USA,≤100
105082297816983,Center for Truth in Science,Center for Truth in Science,≤100
336861789666063,Liberty Fund,LIBERTY FUND INC,≤100
255062275778,Tim Tebow Foundation,TIM TEBOW FOUNDATION,≤100
291391109320335,Cooke for Congress,COOKE FOR CONGRESS,≤100
100373975829221,Fòs Feminista Org,Fòs Feminista,≤100
256043277748645,NetChoice,NETCHOICE,≤100
945455208962159,For Everyone Collective,For Everyone Collective,≤100
111820114729644,Learning Time,These ads ran without a disclaimer,≤100
35715544220,Stand.earth,Stand.earth,≤100
1691667177798461,Brut,Brut,≤100
101379389101290,Keep Texas Red,The Boswell Project,≤100
1629844773973592,Gary Chambers Jr.,CHAMBERS FOR LOUISIANA,≤100
123624513983,The Western Journal,The Western Journal,≤100
111237577031486,AquiPor Technologies,"Aquipor Technologies, Inc.",≤100
6240652407,Young America's Foundation,YOUNG AMERICA'S FOUNDATION INC,≤100
12128466831,Amazon Watch,"AMAZON WATCH, INC.",≤100
282765295135322,The Pray in Jesus Name Project,"GJK, Inc. d/b/a The Pray In Jesus Name Project",≤100
141786816970,Cruise Lines International Association - CLIA,Cruise Lines International Association,≤100
106133088692657,Disability Experts,Disability Experts,≤100
291102898490822,Conservative Comedy Store,Conservative Comedy Store,≤100
