Page ID,Page name,Disclaimer,Amount spent (USD)
109030818306970,Bruce Hahn - Judicial Candidate for Reno Justice Court,Committee to Elect Bruce Hahn,≤100
104876545487417,Mass Liberation Project Nevada,TIDES ADVOCACY FUND,≤100
360249457404614,Isaac Barron,Friends for Isaac Barron,≤100
105398812059641,Koenig for Assembly,Committee to Elect Greg Koenig,≤100
100146652437834,Life is For Thriving,Life is For Thriving,≤100
187741797907314,The American Society of Anesthesiologists (ASA),"AMERICAN SOCIETY OF ANESTHESIOLOGISTS, INC., THE",≤100
113553048669158,Rick Scott,RICK SCOTT FOR FLORIDA,≤100
679171239164792,Supermajority,Supermajority,≤100
92925746942,Judicial Watch,Judicial Watch,≤100
201248453800242,My Pay My Say,Mackinac Center for Public Policy,≤100
101565959173131,"Shelly Crawford for NV Board of Regents, District 8",Michelee Quiroz Crawford,≤100
100104419147228,Do Good Chicken,DO GOOD FOODS LLC,≤100
109592685042945,Campion for Clark County Commission F,Elect Mike Campion,≤100
110022477032429,Admiral Mike Franken,"MICHAEL FRANKEN FOR IOWA, INC",≤100
40217893542,AIPAC,AIPAC,≤100
1600352356914768,PushBlack,PushBlack,≤100
6514736316,Walden University,Walden University,≤100
349581255546451,Tina Peetris,Tina M. Peetris,≤100
111178881493670,Max Carter,Committee to Elect Max E Carter II,≤100
7030901126,Campaign for Tobacco-Free Kids,TOBACCO-FREE KIDS ACTION FUND,≤100
121268821249550,World Central Kitchen,World Central Kitchen,≤100
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,≤100
256043277748645,NetChoice,NETCHOICE,≤100
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,≤100
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,≤100
109111900634787,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,≤100
2353537341582545,Proud Patriots,Proud Patriots,≤100
11791104453,NRDC,Natural Resources Defense Council,≤100
25852730092,Care2,"Care2.com, Inc",≤100
100158622486851,"Lou DeSalvio for Las Vegas City Council, Ward 6",DeSalvio for Las Vegas City Council,≤100
100684991996307,November Coalition,NOVEMBER COALITION,≤100
85945492130,EnergyBoom,Energy Boom,≤100
19219803864,Tax Foundation,Tax Foundation,≤100
114720264544782,Moving Forward,Seniors Today USA,≤100
15771560300,Earthjustice,EARTHJUSTICE,≤100
42872222699,Dana Loesch,The Association of Mature American Citizens Inc,≤100
225772354846688,Assemblywoman Lesley Cohen,Friends of Lesley Cohen,≤100
104473791740384,Hynes for Nevada Representative of District 3,The Middle Party,≤100
106631421767090,Paulos4Nevada,Joey Paulos4Nevada,≤100
104673102150359,Tony Grady for Lt. Governor of the State of Nevada,"Unrelenting Media, Inc.",≤100
100992801635617,Conservative-American.org,Conservative American Strategies,≤100
1461100540775171,The Tuttle Twins,LIBERTAS INSTITUTE,≤100
49560242814,Consumer Energy Alliance,CONSUMER ENERGY ALLIANCE,≤100
305380096638473,Charles Booker,Booker for Kentucky,≤100
103303832324214,Jay Kenny for Reno City Council Ward 2,Elect Jay Kenny,≤100
106405954847055,Sigal Chattah 4 Nevada Attorney General,Sigal Chattah for Nevada Attorney General,≤100
118303441570966,Homeowner Smart,NATIONAL ASSOCIATION OF REALTORS,≤100
206677396413254,Abortion On Our Own Terms,Abortion On Our Own Terms,≤100
133588700844967,Nevada Conservation Political Action,Nevada Conservation Leadership Political Action Committee,≤100
57259033959,AARP,AARP,≤100
647315292075109,Tiffany Jones,Friends of Tiffany Jones,≤100
25695554200,Planned Parenthood Advocates Mar Monte,PLANNED PARENTHOOD ADVOCATES MAR MONTE INC,≤100
428821014132730,Katie Porter,Katie Porter For Congress,≤100
24470472733,The Trevor Project,The Trevor Project,≤100
333710103706307,Giffords,GIFFORDS PAC,≤100
318196171580489,Ron DeSantis,Friends of Ron DeSantis,≤100
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,≤100
106568024842114,Rideshare Assault Support,Select Justice LLC,≤100
158791100909689,Concerned Veterans for America,Concerned Veterans for America,≤100
866779926670025,Citizens for Tobacco Rights,Citizens for Tobacco Rights,≤100
212985395832571,Carrie Cox Henderson City Council 2022,COMMITTEE TO ELECT CARRIE COX,≤100
253312980194,Community Catalyst,COMMUNITY CATALYST INC,≤100
873203482775828,Poor People's Campaign: A National Call for Moral Revival,Poor People's Campaign,≤100
210820618956311,Community Change Action,Community Change Action,≤100
929412863860469,John Lee,Committee to Elect John Lee,≤100
103531607822207,Noticias para Inmigrantes,"Wise Rock Media, PBC",≤100
85337666730,Republican Governors Association (RGA),REPUBLICAN GOVERNORS ASSOCIATION,≤100
105562568624297,Kendra Bertschy for Reno Justice Court,Committee to Elect Kendra Bertschy,≤100
102405675453079,Blayne Osborn,Blayne Osborn For Nevada,≤100
109683724982804,Tobin Fuss for Sparks Municipal Judge,Tobin Fuss For Judge,≤100
702582586516561,CBN Israel,"The Christian Broadcasting Network, Inc.",≤100
7341997111,Conservation International,Conservation International,≤100
104760636770,Vera Institute of Justice,"VERA INSTITUTE OF JUSTICE, INC.",≤100
7860876103,Joe Biden,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
1665774620338546,Matt Sadler,The Committee to Elect Matt Sadler,≤100
110177119192569,Knightscope,"Knightscope, Inc.",≤100
83996318078,Change.org,"Change.org, PBC",≤100
1883837055193241,Shield Republic,Shield Republic,≤100
112425441094454,The Art of the Tweet,The Art of the Tweet LLC,≤100
248181906078243,National Institute for Civil Discourse,CommonSense American,≤100
166618413413767,Jay Sekulow,American Center for Law and Justice,≤100
102900705768156,Curt Hagman Listens,Ad paid for by California Real Estate Independent Expenditure Committee – California Association of REALTORS®. Committee major funding from:  National Association of REALTORS®  Not authorized by a candidate or a committee controlled by a candidate.,≤100
43287633515,Action for the Climate Emergency,Action for the Climate Emergency,≤100
107005161695319,Herschel Walker,"TEAM HERSCHEL, INC.",≤100
102351235838614,Church Abuse Survivor Lawsuit,Citizen Ad Network LLC,≤100
107864891924140,Self-Checkout Theft Discrimination,Tort Group LLC,≤100
103229598119962,Charlie De La Paz for Nevada,Charlie For Nevada,≤100
105900952095852,Walls For Gov,William Dock Walls,≤100
19972147679,SEIU,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),≤100
2602473023098666,Democratic Polling Center,Democratic Governors Association,≤100
103565195134756,America First Policy Institute,America First Policy Institute,≤100
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,≤100
184272833618,City of Las Vegas Government,These ads ran without a disclaimer,≤100
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",≤100
101922748750414,BRAVE Books,Brave Books LLC,≤100
385473284886474,Hillsdale College,Hillsdale College,≤100
110947388286801,Charities for Vets,RAM Veterans Foundation,≤100
78451717770,adidas Golf,"ADIDAS AMERICA, INC.",≤100
103676195549866,Jessica Goodey for Judge,Committee to Elect Jessica Goodey,≤100
711478725532801,Civiqs,Civiqs,≤100
147236955390302,Best Lawyers,BL RANKINGS LLC,≤100
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",≤100
110873711523633,Elmer Porter,Elmer Porter,≤100
141374766260,Kansas Policy Institute,KANSAS POLICY INSTITUTE,≤100
110981413875796,Elect Karen Dutkowski - Mesquite NV City Council,Gregory Richard Dutkowski,≤100
8325302025,Friends of the Earth U.S.,Friends of the Earth,≤100
214061167976,El Tiempo Latino,Center for Community Change Action,≤100
100540971962779,Localyst,"Accelerate Change, Inc.",≤100
297987334762,Jamie Raskin,Jamie Raskin for Congress,≤100
112009338186020,Kelly Tanner for AD01,Kelly Tanner for Assembly 2022,≤100
108995891694164,Cotter C. Conway for Reno Justice of the Peace,Cotter Conway,≤100
109520054693011,Trump Updates,Save America Joint Fundraising Committee,≤100
38235851310,USA for UNHCR,United States Association for UNHCR with Facebook ad credits,≤100
38235851310,USA for UNHCR,UNITED STATES ASSOCIATION FOR UNHCR,≤100
7192716362,Amnesty International USA,"AMNESTY INTERNATIONAL OF THE U. S. A., INC.",≤100
156968474833352,Stop Republicans,Stop Republicans,≤100
103945768988283,ObamacarePlans.com,Obamacareplans,≤100
1209457952426541,NILC Immigrant Justice Fund,NILC Immigrant Justice Fund,≤100
46093654473,National Republican Congressional Committee,NRCC,≤100
214821605377109,Stacey Abrams,Stacey Abrams for Governor,≤100
30914589895,The International Fellowship of Christians and Jews,INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS INC,≤100
103152322325281,Elect Wendy Leonard,Elect Wendy Leonard,≤100
112203171380286,Jesse Addison For North Las Vegas Mayor,Committee To Elect Jesse Addison,≤100
20787991568,Senate Democrats,DSCC,≤100
817567028361575,The Halcyon Movement,The halcyon movement,≤100
134535726580904,Maggie Hassan,Maggie for NH,≤100
546643589052271,Sarah Godlewski,Sarah for Wisconsin,≤100
106426110706433,Greater Las Vegas STR Association,Greater Las Vegas STR Association,≤100
108620667163768,For Our Future,Resource Media,≤100
1061240530648502,Joe E. Collins III,JOE COLLINS FOR CONGRESS,≤100
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,≤100
156919911022572,Steven Horsford,NEVADANS FOR STEVEN HORSFORD,≤100
114710126648118,Republican Dogs,Republican Dogs,≤100
101252415820183,Veterans Choice,Tech Review Products,≤100
102740458802755,Dr. Kermit Jones for Congress,KERMIT JONES FOR CONGRESS,≤100
49651563727,Live Action,Live Action,≤100
261951940219,Goldman Environmental Prize,Goldman Environmental Foundation,≤100
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",≤100
186977768011413,Ironworkers Rising,"International Association of Bridge, Structural, Ornamental, and Reinforcing Iron Workers",≤100
108118933908193,Next Level Goods,NextlevelGoods LLC,≤100
83290028957,Care Net,CARE NET,≤100
22067606728,Allen West,The Association of Mature American Citizens Inc,≤100
580610428636345,Fight for $15,Fight for $15,≤100
681626158940626,Mission Roll Call,Americas Warrior Partnership,≤100
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
745304825534862,Steve Scalise,Team Scalise,≤100
112383205925136,David Canepa,CANEPA FOR CONGRESS,≤100
58736997707,Marco Rubio,Marco Rubio for Senate,≤100
113778833499506,California Labor and Business Alliance,California Labor and Business Alliance,≤100
93188136312,Physicians for Reproductive Health,"PHYSICIANS FOR REPRODUCTIVE HEALTH, INC.",≤100
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",≤100
7263476274,Mercy Corps,Mercy Corps,≤100
290548664672,First Liberty,First Liberty Institute,≤100
30139072158,CARE,"COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE, INC. (CARE)",≤100
102592959026,Ocean Conservancy,"OCEAN CONSERVANCY, INC.",≤100
1949064322040283,Principles,"Principles, LLC",≤100
112642477582238,Mericanaf,AAF Nation,≤100
585942765164217,Elect Democratic Women,ELECT DEMOCRATIC WOMEN,≤100
26268373603,Los Angeles Urban League,Los Angeles Urban League,≤100
100724009217885,Family Veterans Guide,Future Tech Product,≤100
121626482110,Operation Smile,OPERATION SMILE,≤100
7292655492,MoveOn,MOVEON.ORG CIVIC ACTION,≤100
107037438378143,Lead With Gratitude,Stand For Patriots,≤100
57495285387,Michael Bennet,Bennet for Colorado,≤100
227764782729,AMERICAN - STRONG!,American Strong LLC,≤100
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,≤100
34362997676,United States Holocaust Memorial Museum,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,≤100
117437204982602,American Wild Horse Campaign,American Wild Horse Preservation Campaign,≤100
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),≤100
49275915266,MSI Reproductive Choices,MSI-US,≤100
76470053424,TIAA,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,≤100
673117639774135,Gretchen Whitmer,Gretchen Whitmer for Governor,≤100
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
300992409852,Hoover Institution,Hoover Institution,≤100
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,≤100
23875187730,Feeding America,Feeding America,≤100
468533133243616,Nevada Insurance Enrollment,Nevada Insurance Enrollment Marketplace,≤100
278270926297798,Select Justice,"Select Justice, LLC",≤100
9694956217,Animal Legal Defense Fund,ANIMAL LEGAL DEFENSE FUND,≤100
100346975975595,Matt Passalacqua for Las Vegas City Council Ward 6,Matt for Las Vegas,≤100
82223469060,ACN - Aid to the Church in Need,"AID TO THE CHURCH IN NEED, INC.",≤100
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,≤100
104635798493007,John Kovacs for Congress,John Kovacs for Congress,≤100
67626834312,National Women's Law Center,National Women's Law Center,≤100
219242560293,Meals on Wheels America,Meals on Wheels,≤100
113626351223165,Joe Kerr for State Senate District 38,Joe Kerr for Senate 2022,≤100
20591103801,Immunize Nevada,IMMUNIZE NEVADA,≤100
100558129261746,Garcia for Nevada,Garcia for Nevada,≤100
112515694800376,America First Patriots,Tomer Barazani,≤100
169597416843751,Stand Up America,Stand Up America,≤100
106568024842114,Rideshare Assault Support,Injury Match,≤100
224143668537493,Better Care America,Better Care America,≤100
167586229923327,World Food Program USA,World Food Program USA,≤100
115613890351673,Screaming Freedom Apparel,Screaming Freedom Apparel,≤100
1958912674200535,The Pour Over,Pour Over,≤100
135298176481584,Marine Corps Scholarship Foundation,Marine Corps Scholarship Foundation,≤100
242631576419096,A Advance Payday,Patrick Alan Hanas,≤100
103552914774916,Science Moms,Potential Energy Coalition Inc,≤100
23790541544,Democrats,DCCC,≤100
195530355493,Chicks On The Right,The Association of Mature American Citizens Inc,≤100
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,≤100
151759228782381,Cash Nevada,Patrick Alan Hanas,≤100
105447495509898,Obamacare Plans,These ads ran without a disclaimer,≤100
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,≤100
359477377917,American Federation for Children,American Federation for Children,≤100
103276641416832,The Juggernaut Project,JUGGERNAUT PROJECT LLC,≤100
927610307291393,Georgette Gómez,Georgette Gomez for Assembly 2022 Special Election,≤100
300341323465160,The Daily Signal,HERITAGE FOUNDATION (THE),≤100
1632814840319802,John Fetterman,Fetterman for PA,≤100
102820629050000,"Elect JT Absher, Nevada State Senate District 10",Absher for Nevada Committee,≤100
102413723172970,Nick Adams,Nick Adams,≤100
100289605857598,United Solutions,United Solutions,≤100
106557738450944,US Guides. & Resources,Future Tech Product,≤100
134403003876162,Nova Financial,Patrick Alan Hanas,≤100
34370387440,JDRF,JDRF INTERNATIONAL,≤100
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,≤100
109510605076299,AlexCosta4nv.com,Alex Costa Committee To Elect,≤100
104673965019490,Growing Almonds,ALMOND BOARD OF CALIFORNIA,≤100
51379424899,Mercy Ships,MERCY SHIPS INTERNATIONAL,≤100
486692914677381,Jeff Prang,Jeffrey Prang for Assessor 2022,≤100
133993717298422,Cashco,Patrick Alan Hanas,≤100
108534121652566,Internet For Growth,"Interactive Advertising Bureau, Inc.",≤100
104295601633638,American Cornerstone Institute,American Cornerstone Institute Inc,≤100
239029093423,Dave Jones,Dave Jones for State Senate 2022,≤100
111139571590008,The Shift with Georgian and Winnie Banov,Global Celebration,≤100
110862268098741,John Schmitz for Nevada Senate District 8,Committee to Elect John Schmitz,≤100
393932827634250,Dissent Pins,Common Practice,≤100
357146712413,Olivia Diaz,City of Las Vegas,≤100
115050083954556,Faisal Gill for Los Angeles City Attorney,Faisal Gill for Los Angeles City Attorney,≤100
2254455051442790,Flag and Cross,Flag & Cross,≤100
375742685850856,Firearms Policy Coalition,"FIREARMS POLICY COALITION, INC.",≤100
60326619815,Asian Pacific American Institute for Congressional Studies (APAICS),Asian Pacific American Institute for Congressional Studies (APAICS),≤100
106925294739244,Advancing American Freedom,Advancing American Freedom,≤100
38897314734,Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",≤100
109320440856128,Together Beat Hate,"Foundation to Combat Anti-Semitism, Inc.",≤100
200650357207240,I Love My Freedom,I Love My Freedom,≤100
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,≤100
7735858972,Humane Society Legislative Fund,Humane Society Legislative Fund,≤100
101716172441500,Brennan Center en Español,"WILLIAM J. BRENNAN CENTER FOR JUSTICE, INC.",≤100
314499212242,Pfizer,Pfizer Inc.,≤100
443329669123990,USAFacts,USAFacts Institute,≤100
326806805384499,Justice For Veterans,American Freedom Shop,≤100
158505287559920,Save the Storks,Save the Storks,≤100
8002590959,Rainforest Action Network - RAN,RAINFOREST ACTION NETWORK,≤100
36872302227,Cory Booker,CORY BOOKER FOR SENATE,≤100
6502038524,First Book,FIRST BOOK,≤100
1629844773973592,Gary Chambers Jr.,CHAMBERS FOR LOUISIANA,≤100
100526135906852,Judi Rought for Reno Mayor,Citizens for Judi Rought,≤100
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,≤100
90461584470,Marc Levine,Friends of Marc Levine,≤100
8811611493,Hester Street,Hester Street,≤100
119707748062556,Ron Johnson,"RON JOHNSON FOR SENATE, INC",≤100
101597958785421,Erik Aadland,AADLAND FOR SENATE,≤100
110802018262856,Freedom Ringing,Hot Review Products,≤100
29717379728,International Justice Mission,International Justice Mission,≤100
1752689034960996,The Babylon Bee,THE BABYLON BEE LLC,≤100
546066468753446,Black Health Matters,BLACK HEALTH MATTERS FOUNDATION INC,≤100
380307012173800,American Farming Flags,American Farming Flags,≤100
101481584557260,Help Asheville Bears-HAB,Heather Christina Williams,≤100
1374134752633656,New Health Plans,Shop Insurance Plans,≤100
1361240077226182,Seth Weathers,Michael Seth Weathers,≤100
101704558574021,Lucas Kunce,Lucas Kunce for Missouri,≤100
147447783311,Charlie Crist,"Charlie Crist, Democrat for Governor",≤100
717339155320936,Better Solutions for Healthcare,Better Solutions for Healthcare,≤100
105793628612123,Alysse Castro for Alameda County Superintendent of Schools,"Alysse Castro for Alameda County Superintendent of Schools 2022, FPPC #1442206",≤100
110459014415315,Candace,The Daily Wire,≤100
81517275796,UNICEF USA,UNITED STATES FUND FOR UNICEF,≤100
49847453309,UC Advocacy Network,University of California,≤100
147368882623027,Black Futures Lab,Black Futures Lab,≤100
102529627943579,Make Penny Stocks Great Again,Link Media LLC,≤100
398757490729,The National Network to End Domestic Violence,"NATIONAL NETWORK TO END DOMESTIC VIOLENCE, INC.",≤100
29883711738,Independent Women's Voice,Independent Women's Voice,≤100
139766499461199,Tom Rice for Congress,TOM RICE FOR CONGRESS,≤100
605168822998856,314 Action,314 ACTION FUND,≤100
103602275197310,Communist Free - Freedom First,September Group LLC,≤100
224110651893,International African American Museum,IAAM,≤100
1935830523369920,Ricardo Lara,Ricardo Lara for Insurance Commissioner 2022,≤100
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,≤100
11111618026,Union of Concerned Scientists,"UNION OF CONCERNED SCIENTISTS, INC.",≤100
46785153750,National Fair Housing Alliance,National Fair Housing Alliance,≤100
138644937392,SEIU California,SEIU California,≤100
32682889528,U.S. Chamber of Commerce,The U.S. Chamber of Commerce,≤100
106133088692657,Disability Experts,Disability Experts,≤100
7219151423,The Fund for American Studies (TFAS),FUND FOR AMERICAN STUDIES,≤100
123433462382123,Cora Neumann,CORA FOR MONTANA,≤100
100501399248142,Freedom Key Society,HJR Global,≤100
197669827395385,Connected Commerce Council,Connected Commerce Council and American Edge Project,≤100
367292494407,AJC - American Jewish Committee,AMERICAN JEWISH COMMITTEE,≤100
190390569730368,I Love Carson City,Jim Shirk,≤100
169277310432049,"Texas Precision Optics, Inc.",Texas Precision Optics Inc,≤100
677754392261894,Our Nevada Judges,Our Nevada Judges,≤100
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,≤100
106632308732619,Michael Seifert,Tomer Barazani,≤100
104657602040321,Truth Media,Truth Media,≤100
1428755447227803,Defend The Second,Next Level Goods,≤100
69611504313,Simon & Schuster,Simon and Schuster,≤100
70874333603,CatholicVote,catholicvote.org,≤100
514649125971110,EDF Action Votes,EDF Action Votes INC,≤100
105173311888160,Star and Bar,Star and Bar,≤100
10498053716,Media Research Center,MEDIA RESEARCH CENTER,≤100
1049573471767276,The Guardian Fund,THE GUARDIAN FUND,≤100
201446296572389,Compassion in World Farming (USA),Compassion in World Farming Inc,≤100
19746387261,Humane Society International,Humane Society International,≤100
100373975829221,Fòs Feminista Org,Fòs Feminista,≤100
13867925345,Equality Florida,Equality Florida,≤100
34440108608,Net Impact,NET IMPACT,≤100
