Page ID,Page name,Disclaimer,Amount spent (BRL)
1703010579956133,Eleições 2022 - Cursos Online,Curso Eleitoral,125
111974548148075,Rafaela Garcia,Jakson Dos Santos Da Silva,114
102609049036843,Karina Valdez,Jakson Dos Santos Da Silva,106
300497993421655,Gabriel Picanço,Gabriel Picanco,105
436655656434516,Zênite Informação,Zênite Informação e Consultoria,103
1408423959457166,Harley Dias,These ads ran without a disclaimer,≤100
198123623636877,Governo de Roraima,Governo de Roraima,≤100
1449387248698770,Genial Investimentos,Genial Investimentos,≤100
113165042099382,Brasil 61,Brasil 61,≤100
100162112686423,Jessica Rodrigues,Sales,≤100
1931965243746616,Professora Rita Gonçalves,Inovart Cursos e Treinamentos,≤100
112659180432045,Girl Up Brasil,Leticia Puech Bahia Diniz,≤100
203087968415274,Matheus Silva,These ads ran without a disclaimer,≤100
109597815616,VEJA,Veja,≤100
1613866975576401,Marcelo Nunes,MARCELO DE MAGALHÃES NUNES,≤100
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100
102896641644953,Dagon Serralheria,These ads ran without a disclaimer,≤100
164188247072662,Mídia NINJA,Mídia NINJA,≤100
471469773048065,Nelyerton Andrade,Nelyerton Andrade,≤100
379286655517152,Banco PAN,These ads ran without a disclaimer,≤100
529548870507145,Shéridan,Shéridan Oliveira,≤100
103609098277202,Pra Ser Justo,Endeavor Brasil,≤100
203326359677581,PCdoB - Partido Comunista do Brasil,PCdoB,≤100
285083994905681,MDB Mulher Nacional,MOVIMENTO DEMOCRATICO BRASILEIRO BRASIL BR NACIONAL,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
214665511883192,Aldeias Infantis SOS Brasil,Aldeias Infantis SOS,≤100
110944771571585,Rarison Barbosa,Rarison Barbosa,≤100
2544666325578449,Eleja.se,Eleja.se,≤100
426083354260570,Anahp,ANAHP- Associação Nacional de Hospitais Privados,≤100
110393578218545,Saldão Nome Limpo,Adriele Silva,≤100
144112092312277,João Doria,Partido da Social Democracia Brasileira,≤100
282802611759257,MidiaJur,Midiajur,≤100
109789152161,Sou da Paz,Instituto Sou da Paz,≤100
347742876973,ADPF - Associação Nacional dos Delegados de Polícia Federal,Associação Nacional dos Delegados de Polícia Federal,≤100
337834286345988,Fundação Milton Campos,Fundação Milton Campos,≤100
118678938210868,SIMPI,Simpi,≤100
0,Marketplace Seller 430588714,These ads ran without a disclaimer,≤100
1894520370802455,Governo do Brasil,These ads ran without a disclaimer,≤100
194268881328170,Paulo Rezende Jr. - Cientista Político,El Grupo Avanti,≤100
106493417547936,Natália Mendonça,Vitorino & Mendonça,≤100
303981736949468,Jingle Vinheta,Paulo Magalhaes,≤100
2086279788271073,Osmar Bria,Fhillip Pinheiro,≤100
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,≤100
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,≤100
1924704757832398,Tayla Peres,These ads ran without a disclaimer,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
100762890036761,Manhanelli Associados,CONSULTA INTELIGENCIA LTDA,≤100
104256551950166,Portal Política,PORTAL POLITICA COMUNICAÇÃO,≤100
159103797542,Greenpeace Brasil,These ads ran without a disclaimer,≤100
131497886977001,Associação Paulista de Medicina,Associação Paulista de Medicina,≤100
293351651572087,Lia Lara,Instituto Dankemo,≤100
173776816159515,Julio Lopes,Julio Lopes,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,≤100
108479317433674,Campanha Digital 2022,PORTO SERVIÇOS DE COMUNICAÇÃO LTDA,≤100
110009388321756,Joseane Souza,Erivelton Lima,≤100
977607505682751,CP Iuris,These ads ran without a disclaimer,≤100
275510232497256,Tel Aviv University International,These ads ran without a disclaimer,≤100
115091970282973,InfluênciaPolítica,Influência Política,≤100
104442915406410,Simone Queiroz,These ads ran without a disclaimer,≤100
108610817584586,Elso Junior,Jose Junior,≤100
129125850959364,Daniel José,Daniel Jose Da Silva Oliveira,≤100
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,≤100
107933945163729,Jessica Kuhn,Maira Darlene Dutra De Oliveira,≤100
1504580766531518,Mulheres Progressistas,PROGRESSISTAS - BRASIL - BR - NACIONAL,≤100
108785247149927,Simone Denarium,These ads ran without a disclaimer,≤100
116507491761842,CERS Cursos Online,These ads ran without a disclaimer,≤100
453401278092959,Aprovação PGE,These ads ran without a disclaimer,≤100
115230991849922,O Globo,Editora Globo,≤100
844549288949778,IBPAD - Instituto Brasileiro de Pesquisa e Análise de Dados,IBPAD - INSTITUTO BRASILEIRO DE PESQUISA E ANALISE DE DADOS LTDA - ME,≤100
425350744240843,Comitê Internacional da Cruz Vermelha,These ads ran without a disclaimer,≤100
112027708065684,Marcelo Cestari,MARCELO MARTINS CESTARI,≤100
201878973201295,Republicanos10,Republicanos10,≤100
109045897584974,Concurseiros da Educação 2022,These ads ran without a disclaimer,≤100
165205036869225,Quebrando o Tabu,Quebrando o Tabu Midia Digital SA,≤100
109055221354055,Esfera Brasil,ESFERA ᴮᴿ,≤100
101687831462814,"Rodrigo Andrade, A Real Mudança",Rodrigo Andrade,≤100
106133118703263,Davi Bitencourt,Jakson Dos Santos Da Silva,≤100
337480196266910,Federação Nacional dos Policiais Rodoviários Federais,Federação Nacional dos Policiais Rodoviários Federais,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
241839765912021,Estratégia Concursos,These ads ran without a disclaimer,≤100
1898113053736296,Instituto Nêmesis,Instituto Nêmesis de Estudos Avançados em Direito,≤100
103654108205888,Reforma Administrativa não,CAJUINA PRODUÇÕES E MÍDIA DIGITAL,≤100
106147295393812,Gabriela Correa,Eva Gularte Dias,≤100
379143012542464,Vinícius Mariño,VInícius Mariño,≤100
344484892246127,CCE - PUC- Rio,FACULDADES CATOLICAS,≤100
105844518414765,André Lajst,André Lajst,≤100
1965324323694659,CNseg - Confederação Nacional das Seguradoras,CNseg,≤100
679837345546421,Felipe D'Avila,Luiz Felipe d'Avila,≤100
100134385923671,Jessica Ferraz,Maira Darlene Dutra De Oliveira,≤100
103920308461143,Observatório Social da Petrobrás,Cajuína Produções e Mídia Digital,≤100
394955597207788,Deputada Lucinha,Lucia De Barros,≤100
143668009023877,Itaú Social,Fundação Itaú Social,≤100
279027863918379,Andressa Rocha,MÁRCIA ALEX SANDRA FRAGA,≤100
456872437699016,Sindifisco Nacional,Sindifisco Nacional,≤100
100145909336494,Barbara Lis,These ads ran without a disclaimer,≤100
390714917933200,Elton Cristo,Elton Cristo Da Silva Da Silva,≤100
113455336434,Centro de Liderança Pública,CLP - Centro de Liderança Pública,≤100
121485934617409,Embaixada da Alemanha Brasília,Hermann Schemel,≤100
109854181375023,Engemarinha QC-IM,These ads ran without a disclaimer,≤100
106880440768510,Exclusiva Live Mkt,Rafaela Da Cunha Amaral Carvalho,≤100
100142328690775,Daniel Andrade - StartGeo,Daniel Andrade,≤100
0,Instagram User 5797935788,These ads ran without a disclaimer,≤100
110922604755662,Gustavo Almeida,These ads ran without a disclaimer,≤100
998620913587874,TC,TC TRADERS CLUB SA,≤100
485172928255479,Extra Classe,Gilson Verani Freitas De Camargo,≤100
106226135371045,Feirão Limpa Nome,These ads ran without a disclaimer,≤100
175330465818911,Ministério da Saúde,These ads ran without a disclaimer,≤100
101821409144767,Roberto Teixeira Farias,Erico Cerqueira,≤100
624104228215525,pospucprdigital,These ads ran without a disclaimer,≤100
103123492116065,Turbo Score,Henrique Cerqueira,≤100
998759253546368,Elegis,Elegis Gestão Estratégica,≤100
504148936286853,Data Goal,Data Goal,≤100
375217322606732,Portal Tucumã,REDE TUCUMA DE COMUNICACAO LTDA,≤100
496443053731900,Alberto Mourão,Alberto Pereira Mourão,≤100
171840886173148,Meu Bolso em Dia,These ads ran without a disclaimer,≤100
105569381659578,Raul Canal,Raul Canal,≤100
458048987893303,Delegado Palumbo,Delegado Palumbo,≤100
2104722592918710,Gisele Meter,Estrategia Parlamentar,≤100
109785372399873,IAB - Instituto dos Advogados Brasileiros,Instituto dos Advogados Brasileiros,≤100
799291570129827,Bruno Garschagen,Bruno M Garschagen,≤100
187869627968575,Roberto Tripoli,Roberto Tripoli,≤100
103438142161694,Ofertas da semana,Antonio Oliveira,≤100
359314460836674,Veus Saúde,VEUSTEC SERV DE INFORMATICA LTDA,≤100
603214206429002,Projeto Camaleão,Projeto Camaleão,≤100
333908590807436,Jingle Político para Deputado - Eleições 2022,Jingles Brasil,≤100
111498314691810,Lucas Bove,Lucas Bove,≤100
273307512797186,Prefeitura de Boa Vista,These ads ran without a disclaimer,≤100
200773697350,GuiaInvest,GUIAINVEST SERV DE TECNOLOGIA DA INFORMACAO LTDA,≤100
661866270570867,Deputado Federal Elias Vaz,Elias Vaz de Andrade,≤100
1165488993512231,Nossas,NOSSAS,≤100
855307314561093,Crors Conselho,Conselho Regional de odontologia RS,≤100
103060572226120,Inovação Política,Inovação Marketing e Editora LTDA,≤100
948419685549959,Ousadia Política,Daniel Da Silva,≤100
531327883710115,Jones Moura,Jones Barbosa De Moura,≤100
0,Instagram User 5875222530,These ads ran without a disclaimer,≤100
108571852631655,Genyx Solar,Genyx Solar Power,≤100
633578433500190,Rede Essent Jus,ESSENT JUS CONTABILIDADE E CONSULTORIA LTDA,≤100
104500818170928,Mariano Cabreira,Mariano Cabreira,≤100
106308415121143,Politique - Detalhamento de Votos,Tiago Cabral,≤100
242919576048970,Rafael Parente,Rafael De Parente,≤100
1374704836112883,Jovens Progressistas,PROGRESSISTAS - BRASIL - BR - NACIONAL,≤100
100447489031314,Torre Política,TORRE INTELIGENCIA POLITICA LTDA,≤100
115558703488480,IDP Online,These ads ran without a disclaimer,≤100
104929198579247,O escobar Pro,FVC - Formula da Vitória Certa,≤100
100308005591904,Seja Provanza,These ads ran without a disclaimer,≤100
838562719513923,Saulo Batista,Saulo Batista,≤100
1483513628595098,JM Jornal Metrópole,Ary Esperidiao De Lima,≤100
105598778809209,Vanderlei Carvalho,Aderbal Ferrandis,≤100
100429111698632,Vou de Túnel,In Press Oficina,≤100
762103667223967,Vereador Ítalo Otávio,Italo Otavio Pinto,≤100
0,Instagram User 5438729576,These ads ran without a disclaimer,≤100
220346131312219,Ministério Público do Trabalho,MINISTERIO PUBLICO DO TRABALHO,≤100
470750715303,Instituto Socioambiental - ISA,Instituto Socioambiental,≤100
316828035004008,Tribunal Superior Eleitoral (TSE),These ads ran without a disclaimer,≤100
456580098466417,Voto Certo,Voto Certo,≤100
564150546986457,Dep Chiquinho Brazão,Joao Francisco Inacio Brazao,≤100
101500685811236,Auxilio - Limpa Nome,These ads ran without a disclaimer,≤100
143803862450980,Célio Studart,Célio Studart Barbosa,≤100
1433929133492494,Renata Abreu,Renata Hellmeister de Abreu,≤100
359871157981726,Decorando a Lei Seca,These ads ran without a disclaimer,≤100
577026925748157,Secretaria Nacional da Mulher do Solidariedade,DIRETÓRIO NACIONAL DO PARTIDO SOLIDARIEDADE,≤100
110812498247127,Copa Solidária Caburaí de Jiu-Jitsu,These ads ran without a disclaimer,≤100
1944560898904165,Percursa,These ads ran without a disclaimer,≤100
1424575394420539,Sindicato Nacional dos Aeronautas,Sindicato Nacional dos Aeronautas,≤100
207518726005432,PSTU Nacional,PSTU,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
1384203638566620,Fundação 1º de Maio,Fundação 1º de Maio,≤100
214226348787264,Instituto Vencer o Câncer,INSTITUTO VENCER O CANCER,≤100
112810551420443,Gisele Koslowski,Fonseca,≤100
100470085776947,Deivid Silva,These ads ran without a disclaimer,≤100
110779533634995,Salve Seus Dados,Associação Nacional dos Empregados da Dataprev,≤100
471715223024151,Instituto Liberdade e Cidadania,Instituto Liberdade e Cidadania,≤100
335426193184027,Conaci,Conselho Nacional de Controle Interno - Conaci,≤100
283843565077451,ANAFE,ASSOCIAÇÃO NACIONAL DOS ADVOGADOS PÚBLICOS FEDERAIS - ANAFE,≤100
0,Instagram User 7183038060,These ads ran without a disclaimer,≤100
128850220504786,UNICEF Brasil,These ads ran without a disclaimer,≤100
1294274490723062,Jingles Políticos para Deputado 2022,Paulo Magalhaes,≤100
0,Instagram User 3565082273,These ads ran without a disclaimer,≤100
634595760352585,Direito Religioso,DIREITO RELIGIOSO COMERCIO DE PUBLICAÇÕES E CURSOS LTDA,≤100
218767386777981,Daniel Carvalho,These ads ran without a disclaimer,≤100
1431719646851969,Abel Lumer,Abel Lumer,≤100
330379553673497,Oxfam Brasil,Jorge Henrique Cordeiro,≤100
100195245992854,Beatriz Souza,These ads ran without a disclaimer,≤100
1966365890322645,Portal Projeta,Portal Projeta,≤100
310566012782299,PUCRS Online,These ads ran without a disclaimer,≤100
110114128167387,Afiliados Expert,Jose Santos,≤100
449637565569308,Hold,Hold Assessoria Legislativa,≤100
1073772202658318,Janaína Lima,Janaina Carla de Lima,≤100
108851740724317,ozeascolaresjr,These ads ran without a disclaimer,≤100
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,≤100
106113752107087,Fernando Barcelos Pires,Andre Escobar,≤100
1669630159714781,ABDE - Associação Brasileira de Desenvolvimento,In Press Oficina,≤100
744196388945576,Pedro Cunha Lima,PSDB,≤100
112036938170552,Lucas Melo,Fonseca,≤100
323983461125902,O Antagonista,Mare Clausum Publicações LTDA,≤100
105288358581134,Meu Nome Limpo,These ads ran without a disclaimer,≤100
304819009541105,Cassel Ruzzarin Santos Rodrigues Advogados,Lorranne Oliveira,≤100
124600732785757,Pela Cidadania,TRANSPARENCIA BRASIL,≤100
538226103047392,Paula Frazão TOEFL IBT,These ads ran without a disclaimer,≤100
102884838696644,Tática Eleitoral,Tática Eleioral,≤100
2013628912048268,Brasil Amazônia Agora,Brasil Amazônia Agora,≤100
1079759152144615,Professor Erik,Dorcilio Erick C De Souza,≤100
330111343714737,RAPS Brasil,Rede de Ação Política pela Sustentabilidade,≤100
101266765764212,Celebrites Today,Brunno Santos,≤100
727391094071080,Guiga Nunes,Guilherme De Albuquerque Melo Nunes,≤100
103158255729237,Supletivos e Cursos,These ads ran without a disclaimer,≤100
110239864930869,Festival Vermelho,Fundação Maurício Grabois,≤100
654988707867408,Empregos no japão itiban,Itiban Empregos no Japão,≤100
108554291657851,Lavra Filmes,Lavra Filmes,≤100
104486751876738,Tenente Coronel Zucco,Luciano Lorenzini Zucco,≤100
108330837523754,Im.pulsa,Instituto Update,≤100
105006672214443,Miguel Cardoso,Djenifer Lutz,≤100
320307538673480,Willian Oliveira,These ads ran without a disclaimer,≤100
105303991516916,Índigo Instituto,Fundação Instituto de Inovação e Governança,≤100
301227879926993,Deputado Dr. Carlos Felipe,Carlos Felipe Saraiva Beserra,≤100
112347331474024,Clara Alves,Maria Do Socorro Dos Santos,≤100
105158391280794,Konta Azul - Soluções Financeiras,These ads ran without a disclaimer,≤100
103371642310055,Dra. Limpa Nome.,These ads ran without a disclaimer,≤100
168865359819628,NOVO 30,Partido Novo,≤100
102987472236795,Flávia Lima,These ads ran without a disclaimer,≤100
109236879236206,Grupo Rhema Educação,These ads ran without a disclaimer,≤100
340779555940099,Associação dos Delegados de Polícia do Estado de São Paulo,ADPESP,≤100
1632845003624410,Lúcio Sorge,Lucio Sorge,≤100
106514888484510,Astro Fc,These ads ran without a disclaimer,≤100
101960834859881,"É Publico, É para todos",É Público. É para todos.,≤100
144522665592650,DevMedia,DevMedia,≤100
110284788211314,Walter Barretto Jr.,Walter Duarte Barreto Junior,≤100
105741264998630,Edilson Damião,These ads ran without a disclaimer,≤100
1551160394910935,Amazonas1,Portal Amazonas 1,≤100
147258388715323,Fundação Luterana de Diaconia (FLD),Fundação Luterana de Diaconia,≤100
735099690214729,Faculdade Insted,These ads ran without a disclaimer,≤100
102786122314520,Feirão Nome limpo,These ads ran without a disclaimer,≤100
110702394907984,Nome Aprovado,These ads ran without a disclaimer,≤100
1614001982254142,Grupo Orzil,These ads ran without a disclaimer,≤100
106590965162910,Otoni de Paula,Otoni Moura De Paulo Junior,≤100
237597346269787,Marco Bertaiolli,Marco Bertaiolli,≤100
474726722595004,José Ricardo,JOSÉ RICARDO WENDLING,≤100
409970039093965,Pousada Sensação,These ads ran without a disclaimer,≤100
1384192635166181,Federação Nacional dos Trabalhadores do Judiciário nos Estados,Fenajud,≤100
200043037179758,Jingles Chicletes para Deputado 2022,These ads ran without a disclaimer,≤100
1486856511579646,Taiguara Fernandes de Sousa,TAIGUARA FERNANDES CURSOS E FORMACAO LTDA,≤100
123884341029248,João Jorge,Joao Jorge De Souza,≤100
479625599462229,Descomplica QGIS,These ads ran without a disclaimer,≤100
102716882452136,Renatinha Alves,These ads ran without a disclaimer,≤100
104895775485392,Novo Auxílio - Limpa Dívidas,Silas Rios,≤100
778733512225813,ABIMO,ABIMO,≤100
334578206706404,Laerte Gomes,Laerte Gomes,≤100
201177343390620,Sandra Lima Sandreca,These ads ran without a disclaimer,≤100
100376298249463,Com a Petrobras o Brasil tem futuro,Com a Petrobras o Brasil tem Futuro - Sindipetro-MG,≤100
109245507200632,Dharma Political Risk and Strategy,DHARMA CONSULTORIA POLÍTICA E TREINAMENTO LTDA,≤100
263199020531986,JOTA,JOTA,≤100
229551624345892,Editora Trinitas,These ads ran without a disclaimer,≤100
91754571355,Instituto Mises Brasil,INSTITUTO LUDWIG VON MISES - BRASIL,≤100
101223071616706,Insight Inteligência,Insight Comunicação,≤100
742859855830690,IRELGOV,IRELGOV,≤100
383843295129329,ATP  Associação de Terminais Portuários Privados,In Press Oficina,≤100
110374053767148,Alice Kelman,These ads ran without a disclaimer,≤100
344766333087003,Nem tudo se desfaz,Lavra Filmes,≤100
104688332210592,IPLD,These ads ran without a disclaimer,≤100
102443345024940,everardo_gueiros,Everardo Ribeiro Gueiros Filho,≤100
347189425772727,Natalia Beauty,These ads ran without a disclaimer,≤100
262677440504362,Deputado Gurgel,Joao Carlos Soares Gurgel,≤100
393466617381710,Vetor Brasil,Vetor Brasil,≤100
105835778708606,Felipe Paradigma,These ads ran without a disclaimer,≤100
104734662920317,Telecine,These ads ran without a disclaimer,≤100
148485778567149,Portal O Dia,Portal O Dia,≤100
606608266174501,Instituto Update,Instituto Update,≤100
1809307689315991,"Carmen Vera, Transformando Empresas e Empresários",These ads ran without a disclaimer,≤100
2097098500517289,DataPolicy,DataPolicy,≤100
101052615544389,IBC Instituto Brasil Conservador,INSTITUTO BRASIL CONSERVADOR - IBC,≤100
248844375207062,Jorge Wilson Xerife do Consumidor,Jorge Wilson - Xerife do Consumidor,≤100
720711267981848,Eduardo Costa,JOSÉ EDUARDO PEREIRA DA COSTA,≤100
127886724524889,Reginaldo Marcomini,Reginaldo Eloy Marcomini Dos Reis,≤100
506417589696816,Asbraf,ASBRAF,≤100
100588158756657,Revista Eletrônica Cidades & Negócios,Revista Eletrônica Cidades & Negócios,≤100
795066333934481,Mulheres Republicanas,Mulheres Republicanas,≤100
177581372270155,Abraji,Abraji,≤100
297774240334756,Knewin,KNEWIN INTELIGÊNCIA EM RECUPERAÇÃO DE INFORMAÇÃO SA,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
428795217537762,Rodolfo Nogueira,Rodolfo Nogueira,≤100
237861112973880,FRB - Fundação Republicana Brasileira,Fundação Republicana Brasileira,≤100
285083994905681,MDB Mulher Nacional,Agência RF,≤100
1573310519364782,Paulo Sérgio,Paulo Sérgio Ferreira,≤100
102371144884962,TVBee World,These ads ran without a disclaimer,≤100
977591798982865,Major Mecca,Dimas Mecca Sampaio,≤100
263563620333111,Senador Eduardo Braga,Carlos Braga,≤100
241149405912525,UNE - União Nacional dos Estudantes,União Nacional do Estudantes,≤100
106511987371835,Base.Lab,BaseLab Consultoria Política,≤100
583053965209570,Fábio Medina Osório,Fabio Osorio,≤100
320741841325616,ZonaCurva,Fernando Do Valle Barbosa,≤100
105801281915534,Feirão Serasa,These ads ran without a disclaimer,≤100
555803774486872,Marcio Bittar,Marcio Bittar,≤100
108815381586120,Ricardo Salles MMA,Ricardo De Aquino Salles,≤100
100434535890185,A vida é Bela,These ads ran without a disclaimer,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
102185548694651,Essencial é a Vida,Essencial é a Vida,≤100
115003504538738,Leonardo Prado de Lima,Djenifer Lutz,≤100
281213435750740,Deputado Federal Nereu Crispim,Nereu Crispim,≤100
356754777706388,Anthony Garotinho,Anthony Oliveira,≤100
407238146493745,Elas no Poder,Associação Elas no Poder,≤100
264294230378500,Sinasefe Nacional,"Sindicato Nacional dos Servidores Federais da Educação Básica, Profissional e Tecnológica",≤100
600112283417119,Márcio Coimbra,Casa Política,≤100
482479095211782,Dr. Jenilson Leite,Janilson Leite,≤100
190693954316835,FIAN Brasil,FIAN Brasil – Organização pelo Direito Humano à Alimentação e à Nutrição Adequadas,≤100
106308415121143,Politique - Detalhamento de Votos,PRATIC SERVICOS EM TECNOLOGIA DA INFORMACAO LTDA,≤100
546286218728460,Capitão Derrite,Derrite,≤100
210467206143608,Portal de Prefeitura,Portal de prefeitura,≤100
475113842596525,Museu do Amanhã,Museu do Amanhã,≤100
271292143368224,Parola comunicação,Parola Comunicação,≤100
833053646745836,Kim Kataguiri,Kim Kataguiri,≤100
930892123737206,Metapolítica,Metapolítica,≤100
200043037179758,Jingles Chicletes para Deputado 2022,Paulo Magalhaes,≤100
110393578218545,Saldão Nome Limpo,These ads ran without a disclaimer,≤100
110225312350543,Nova Escola,These ads ran without a disclaimer,≤100
146003468834776,Sintrajufe/RS,Sindicato dos Trabalhadores do Judiciário Federal e do Ministério Público da União no RS - Sintrajufe/RS,≤100
106525678463910,União Brasil 44,UNIÃO BRASIL,≤100
105056742196875,Nome Positivo,These ads ran without a disclaimer,≤100
1486856511579646,Taiguara Fernandes de Sousa,These ads ran without a disclaimer,≤100
301774903545521,Brasil Paralelo,These ads ran without a disclaimer,≤100
103044602284386,Feirão Nome Limpo,These ads ran without a disclaimer,≤100
106206361334270,Marketing Político de Conteúdo,Samuel Jacques,≤100
107396698109658,Instituto Passe Certo - Futebol Solidário,These ads ran without a disclaimer,≤100
425215080864180,Pfizer Brasil,Pfizer,≤100
104272285449900,Produtos Geniais,These ads ran without a disclaimer,≤100
100505289289765,Rodrigo Cataratas,These ads ran without a disclaimer,≤100
109768101683092,Feirão Limpa Nome 2.2,These ads ran without a disclaimer,≤100
335110749900759,Adriana Accorsi,Adriana Accorsi,≤100
110826564883481,Dra.Limpa Nome.,These ads ran without a disclaimer,≤100
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,≤100
184309579058535,Legislacaodestacada,These ads ran without a disclaimer,≤100
176804919050368,Prefeitura de Mariana,MUNICIPIO DE MARIANA,≤100
1604679456289858,Levante,These ads ran without a disclaimer,≤100
109105681430693,Complexo Cultural Rampa,These ads ran without a disclaimer,≤100
155535277814704,PDT 12,Partido Democrático Trabalhista,≤100
104733111007794,FMP Law,These ads ran without a disclaimer,≤100
223382044339765,Lindbergh Farias,LUIZ LINDBERGH FARIAS FILHO,≤100
109397982836634,Autor da Própria Saúde,These ads ran without a disclaimer,≤100
192111791363198,ELAHP - Escola Latinoamericana de História e Política,ELAHP - Escola Latino-americana de História e Política,≤100
